set_id,timestamp,mote_id,has_fault_type,temperature
36,'2007-09-20T21:18:48',19,0,4.38
36,'2007-09-20T21:20:48',19,0,4.53
36,'2007-09-20T21:22:48',19,1,15.26
36,'2007-09-20T21:24:48',19,1,10.35
36,'2007-09-20T21:26:48',19,1,10.25
36,'2007-09-20T21:28:48',19,0,3.86
36,'2007-09-20T21:30:48',19,1,14.21
36,'2007-09-20T21:32:48',19,0,4.08
36,'2007-09-20T21:34:48',19,0,3.85
36,'2007-09-20T21:36:48',19,1,13.09
36,'2007-09-20T21:38:48',19,0,3.83
36,'2007-09-20T21:40:48',19,0,4.01
36,'2007-09-20T21:42:48',19,0,3.82
36,'2007-09-20T21:44:48',19,0,4.11
36,'2007-09-20T21:46:48',19,1,14.84
36,'2007-09-20T21:48:48',19,1,14.735
36,'2007-09-20T21:50:48',19,0,4.07
36,'2007-09-20T21:52:48',19,0,4
36,'2007-09-20T21:54:48',19,0,3.83
36,'2007-09-20T21:56:48',19,0,3.54
36,'2007-09-20T21:58:48',19,0,3.46
36,'2007-09-20T22:00:47',19,0,3.59
36,'2007-09-20T22:02:48',19,0,3.72
36,'2007-09-20T22:04:48',19,0,3.85
36,'2007-09-20T22:06:48',19,0,4.04
36,'2007-09-20T22:08:48',19,0,3.68
36,'2007-09-20T22:10:47',19,0,3.62
36,'2007-09-20T22:12:47',19,0,3.68
36,'2007-09-20T22:14:48',19,1,13.44
36,'2007-09-20T22:16:48',19,0,4.05
36,'2007-09-20T22:18:48',19,0,4.53
36,'2007-09-20T22:20:48',19,0,4.42
36,'2007-09-20T22:22:48',19,1,15.54
36,'2007-09-20T22:24:48',19,0,4.46
36,'2007-09-20T22:26:48',19,0,4.28
36,'2007-09-20T22:28:48',19,0,4.62
36,'2007-09-20T22:30:48',19,0,3.98
36,'2007-09-20T22:32:48',19,0,4.08
36,'2007-09-20T22:34:48',19,0,4.34
36,'2007-09-20T22:36:48',19,1,17.01
36,'2007-09-20T22:38:48',19,0,4.52
36,'2007-09-20T22:40:48',19,0,5.03
36,'2007-09-20T22:42:48',19,1,15.89
36,'2007-09-20T22:44:48',19,0,4.05
36,'2007-09-20T22:46:48',19,0,4.44
36,'2007-09-20T22:48:48',19,0,4.38
36,'2007-09-20T22:50:48',19,0,4.39
36,'2007-09-20T22:52:48',19,0,4.24
36,'2007-09-20T22:54:48',19,0,3.98
36,'2007-09-20T22:56:48',19,0,4.68
36,'2007-09-20T22:58:48',19,0,4.85
36,'2007-09-20T23:00:48',19,0,4.77
36,'2007-09-20T23:02:48',19,0,4.07
36,'2007-09-20T23:04:48',19,0,3.91
36,'2007-09-20T23:06:48',19,0,3.88
36,'2007-09-20T23:08:48',19,0,3.87
36,'2007-09-20T23:10:48',19,0,4.76
36,'2007-09-20T23:12:48',19,0,4.76
36,'2007-09-20T23:14:48',19,0,4.94
36,'2007-09-20T23:16:48',19,0,4.98
36,'2007-09-20T23:18:48',19,0,4.82
36,'2007-09-20T23:20:48',19,0,4.97
36,'2007-09-20T23:22:48',19,0,4.5
36,'2007-09-20T23:24:48',19,0,3.94
36,'2007-09-20T23:26:48',19,0,4.04
36,'2007-09-20T23:28:48',19,0,3.99
36,'2007-09-20T23:30:48',19,0,4.24
36,'2007-09-20T23:32:48',19,0,4.28
36,'2007-09-20T23:34:48',19,0,4.57
36,'2007-09-20T23:36:48',19,0,4.29
36,'2007-09-20T23:38:48',19,0,3.79
36,'2007-09-20T23:40:48',19,0,3.79
36,'2007-09-20T23:42:48',19,0,3.58
36,'2007-09-20T23:44:48',19,0,3.78
36,'2007-09-20T23:46:48',19,0,3.98
36,'2007-09-20T23:48:48',19,0,4.47
36,'2007-09-20T23:50:48',19,0,4.38
36,'2007-09-20T23:52:48',19,0,4.24
36,'2007-09-20T23:54:48',19,0,3.82
36,'2007-09-20T23:56:48',19,0,3.54
36,'2007-09-20T23:58:48',19,0,3.43
36,'2007-09-21T00:00:48',19,0,3.46
36,'2007-09-21T00:02:48',19,0,3.76
36,'2007-09-21T00:04:48',19,0,4.02
36,'2007-09-21T00:06:48',19,0,3.84
36,'2007-09-21T00:08:48',19,0,4.26
36,'2007-09-21T00:10:48',19,0,4.34
36,'2007-09-21T00:12:48',19,0,4.33
36,'2007-09-21T00:14:48',19,0,4.08
36,'2007-09-21T00:16:48',19,0,4
36,'2007-09-21T00:18:48',19,0,4.08
36,'2007-09-21T00:20:48',19,0,4.32
36,'2007-09-21T00:22:48',19,0,4.14
36,'2007-09-21T00:24:48',19,0,3.97
36,'2007-09-21T00:26:47',19,0,3.78
36,'2007-09-21T00:28:47',19,0,4.08
36,'2007-09-21T00:30:47',19,0,4.1
36,'2007-09-21T00:32:47',19,0,3.7
36,'2007-09-21T00:34:47',19,0,3.83
36,'2007-09-21T00:36:47',19,0,4.03
36,'2007-09-21T00:38:47',19,0,3.78
36,'2007-09-21T00:40:47',19,0,3.94
36,'2007-09-21T00:42:47',19,0,4.03
36,'2007-09-21T00:44:47',19,0,4.06
36,'2007-09-21T00:46:47',19,0,3.88
36,'2007-09-21T00:48:47',19,0,4.03
36,'2007-09-21T00:50:47',19,0,3.64
36,'2007-09-21T00:52:47',19,0,3.84
36,'2007-09-21T00:54:47',19,0,3.66
36,'2007-09-21T00:56:47',19,0,3.86
36,'2007-09-21T00:58:47',19,0,3.4
36,'2007-09-21T01:00:47',19,0,3.48
36,'2007-09-21T01:02:47',19,0,3.54
36,'2007-09-21T01:04:47',19,0,3.69
36,'2007-09-21T01:06:47',19,0,3.64
36,'2007-09-21T01:08:47',19,0,3.34
36,'2007-09-21T01:10:47',19,0,4
36,'2007-09-21T01:12:47',19,0,3.76
36,'2007-09-21T01:14:47',19,0,3.88
36,'2007-09-21T01:16:47',19,0,3.74
36,'2007-09-21T01:18:47',19,0,3.8
36,'2007-09-21T01:20:47',19,0,3.48
36,'2007-09-21T01:22:47',19,0,3.72
36,'2007-09-21T01:24:47',19,0,3.37
36,'2007-09-21T01:26:47',19,0,3.74
36,'2007-09-21T01:28:47',19,0,3.76
36,'2007-09-21T01:30:47',19,0,3.88
36,'2007-09-21T01:32:47',19,0,4
36,'2007-09-21T01:34:47',19,0,3.98
36,'2007-09-21T01:36:47',19,0,4.06
36,'2007-09-21T01:38:47',19,0,4.27
36,'2007-09-21T01:40:47',19,0,4.22
36,'2007-09-21T01:42:47',19,0,4.05
36,'2007-09-21T01:44:47',19,0,3.76
36,'2007-09-21T01:46:47',19,0,3.74
36,'2007-09-21T01:48:47',19,0,3.67
36,'2007-09-21T01:50:47',19,0,3.8
36,'2007-09-21T01:52:47',19,0,3.62
36,'2007-09-21T01:54:47',19,0,3.65
36,'2007-09-21T01:56:47',19,0,3.81
36,'2007-09-21T01:58:47',19,0,3.86
36,'2007-09-21T02:00:47',19,0,3.95
36,'2007-09-21T02:02:47',19,0,4.01
36,'2007-09-21T02:04:47',19,0,3.72
36,'2007-09-21T02:06:47',19,0,3.68
36,'2007-09-21T02:08:47',19,0,3.66
36,'2007-09-21T02:10:47',19,0,3.62
36,'2007-09-21T02:12:46',19,0,3.78
36,'2007-09-21T02:14:46',19,0,3.72
36,'2007-09-21T02:16:46',19,0,3.96
36,'2007-09-21T02:18:46',19,0,3.63
36,'2007-09-21T02:20:46',19,0,4.05
36,'2007-09-21T02:22:46',19,0,3.68
36,'2007-09-21T02:24:46',19,0,3.74
36,'2007-09-21T02:26:47',19,0,3.68
36,'2007-09-21T02:28:47',19,0,3.78
36,'2007-09-21T02:30:47',19,0,3.54
36,'2007-09-21T02:32:47',19,0,3.57
36,'2007-09-21T02:34:47',19,0,3.67
36,'2007-09-21T02:36:47',19,0,3.65
36,'2007-09-21T02:38:47',19,0,4.04
36,'2007-09-21T02:40:47',19,0,3.36
36,'2007-09-21T02:42:47',19,0,3.56
36,'2007-09-21T02:44:47',19,0,3.78
36,'2007-09-21T02:46:47',19,0,3.54
36,'2007-09-21T02:48:47',19,0,3.62
36,'2007-09-21T02:50:49',19,0,3.68
36,'2007-09-21T02:52:47',19,0,3.5
36,'2007-09-21T02:54:47',19,0,4.19
36,'2007-09-21T02:56:49',19,0,3.81
36,'2007-09-21T02:58:47',19,0,3.98
36,'2007-09-21T03:00:47',19,0,3.61
36,'2007-09-21T03:02:47',19,0,3.45
36,'2007-09-21T03:04:47',19,0,4.18
36,'2007-09-21T03:06:47',19,0,3.98
36,'2007-09-21T03:08:47',19,0,4.07
36,'2007-09-21T03:10:47',19,0,3.95
36,'2007-09-21T03:12:47',19,0,3.7
36,'2007-09-21T03:14:47',19,0,3.84
36,'2007-09-21T03:16:47',19,0,3.86
36,'2007-09-21T03:18:47',19,0,3.68
36,'2007-09-21T03:20:49',19,0,3.86
36,'2007-09-21T03:22:47',19,0,4.04
36,'2007-09-21T03:24:49',19,0,3.84
36,'2007-09-21T03:26:46',19,0,3.88
36,'2007-09-21T03:28:47',19,0,3.88
36,'2007-09-21T03:30:47',19,0,3.78
36,'2007-09-21T03:32:47',19,0,3.72
36,'2007-09-21T03:34:47',19,0,4.07
36,'2007-09-21T03:36:47',19,0,3.98
36,'2007-09-21T03:38:47',19,0,3.78
36,'2007-09-21T03:40:47',19,0,3.94
36,'2007-09-21T03:42:47',19,0,3.52
36,'2007-09-21T03:44:47',19,0,3.6
36,'2007-09-21T03:46:47',19,0,3.72
36,'2007-09-21T03:48:47',19,0,3.68
36,'2007-09-21T03:50:47',19,0,3.68
36,'2007-09-21T03:52:47',19,0,4
36,'2007-09-21T03:54:47',19,0,3.79
36,'2007-09-21T03:56:47',19,0,4.01
36,'2007-09-21T03:58:47',19,0,4.1
36,'2007-09-21T04:00:47',19,0,4.18
36,'2007-09-21T04:02:47',19,0,4.04
36,'2007-09-21T04:04:47',19,0,3.56
36,'2007-09-21T04:06:47',19,0,3.72
36,'2007-09-21T04:08:47',19,0,3.96
36,'2007-09-21T04:10:47',19,0,3.92
36,'2007-09-21T04:12:48',19,0,3.93
36,'2007-09-21T04:14:48',19,0,3.72
36,'2007-09-21T04:16:48',19,0,3.54
36,'2007-09-21T04:18:48',19,0,3.48
36,'2007-09-21T04:20:48',19,0,3.9
36,'2007-09-21T04:22:48',19,0,3.96
36,'2007-09-21T04:24:48',19,0,3.39
36,'2007-09-21T04:26:47',19,0,3.26
36,'2007-09-21T04:28:47',19,0,3.76
36,'2007-09-21T04:30:47',19,1,8.9
36,'2007-09-21T04:32:47',19,0,3.7
36,'2007-09-21T04:34:47',19,0,3.68
36,'2007-09-21T04:36:47',19,0,3.97
36,'2007-09-21T04:38:47',19,0,3.72
36,'2007-09-21T04:40:47',19,0,3.97
36,'2007-09-21T04:42:47',19,0,4.32
36,'2007-09-21T04:44:47',19,0,3.66
36,'2007-09-21T04:46:47',19,1,11.865
36,'2007-09-21T04:48:47',19,0,3.64
36,'2007-09-21T04:50:47',19,0,4.25
36,'2007-09-21T04:52:47',19,0,3.62
36,'2007-09-21T04:54:47',19,0,3.34
36,'2007-09-21T04:56:47',19,0,3.5
36,'2007-09-21T04:58:47',19,0,3.42
36,'2007-09-21T05:00:47',19,0,3.34
36,'2007-09-21T05:02:47',19,1,12.95
36,'2007-09-21T05:04:47',19,0,3.38
36,'2007-09-21T05:06:47',19,0,3.32
36,'2007-09-21T05:08:47',19,1,8.3
36,'2007-09-21T05:10:47',19,1,8.175
36,'2007-09-21T05:12:47',19,1,8.3
36,'2007-09-21T05:14:47',19,0,3.26
36,'2007-09-21T05:16:47',19,0,3.18
36,'2007-09-21T05:18:47',19,0,3.65
36,'2007-09-21T05:20:47',19,1,8.5
36,'2007-09-21T05:22:47',19,1,7.8
36,'2007-09-21T05:24:47',19,0,3.4
36,'2007-09-21T05:26:46',19,0,3.71
36,'2007-09-21T05:28:47',19,0,3.28
36,'2007-09-21T05:30:47',19,0,3.9
36,'2007-09-21T05:32:47',19,0,3.5
36,'2007-09-21T05:34:47',19,0,3.45
36,'2007-09-21T05:36:47',19,0,3.46
36,'2007-09-21T05:38:47',19,0,3.48
36,'2007-09-21T05:40:47',19,0,3.75
36,'2007-09-21T05:42:47',19,1,11.13
36,'2007-09-21T05:44:47',19,1,12.355
36,'2007-09-21T05:46:46',19,0,3.47
36,'2007-09-21T05:48:46',19,0,3.4
36,'2007-09-21T05:50:46',19,1,12.32
36,'2007-09-21T05:52:47',19,0,3.49
36,'2007-09-21T05:54:47',19,0,3.48
36,'2007-09-21T05:56:47',19,0,3.51
36,'2007-09-21T05:58:47',19,0,3.44
36,'2007-09-21T06:00:47',19,0,3.48
36,'2007-09-21T06:02:47',19,0,3.79
36,'2007-09-21T06:04:47',19,0,3.52
36,'2007-09-21T06:06:47',19,0,3.54
36,'2007-09-21T06:08:47',19,1,13.755
36,'2007-09-21T06:10:47',19,0,4.06
36,'2007-09-21T06:12:47',19,1,12.32
36,'2007-09-21T06:14:46',19,0,3.93
