set_id,timestamp,mote_id,has_fault_type,temperature
41,'2007-09-15T00:06:13',20,0,6.14
41,'2007-09-15T00:08:13',20,0,6.04
41,'2007-09-15T00:10:13',20,0,6.06
41,'2007-09-15T00:12:13',20,0,5.96
41,'2007-09-15T00:14:13',20,0,5.86
41,'2007-09-15T00:16:13',20,0,5.82
41,'2007-09-15T00:18:13',20,0,5.78
41,'2007-09-15T00:20:13',20,0,5.74
41,'2007-09-15T00:22:13',20,0,5.66
41,'2007-09-15T00:24:13',20,0,5.76
41,'2007-09-15T00:26:13',20,0,5.76
41,'2007-09-15T00:28:13',20,0,5.79
41,'2007-09-15T00:30:13',20,0,5.92
41,'2007-09-15T00:32:13',20,0,5.82
41,'2007-09-15T00:34:13',20,0,5.7
41,'2007-09-15T00:36:13',20,0,5.8
41,'2007-09-15T00:38:13',20,0,5.78
41,'2007-09-15T00:40:13',20,0,5.84
41,'2007-09-15T00:42:13',20,0,5.85
41,'2007-09-15T00:44:13',20,0,5.75
41,'2007-09-15T00:46:13',20,0,5.8
41,'2007-09-15T00:48:13',20,0,5.78
41,'2007-09-15T00:50:13',20,0,5.84
41,'2007-09-15T00:52:13',20,0,5.8
41,'2007-09-15T00:54:13',20,0,5.76
41,'2007-09-15T00:56:13',20,0,5.76
41,'2007-09-15T00:58:13',20,0,5.7
41,'2007-09-15T01:00:13',20,0,5.72
41,'2007-09-15T01:02:13',20,0,5.73
41,'2007-09-15T01:04:13',20,0,5.67
41,'2007-09-15T01:06:13',20,0,5.75
41,'2007-09-15T01:08:13',20,0,5.62
41,'2007-09-15T01:10:13',20,0,5.64
41,'2007-09-15T01:12:13',20,0,5.56
41,'2007-09-15T01:14:13',20,0,5.52
41,'2007-09-15T01:16:13',20,0,5.47
41,'2007-09-15T01:18:13',20,0,5.44
41,'2007-09-15T01:20:13',20,0,5.14
41,'2007-09-15T01:22:13',20,0,5.02
41,'2007-09-15T01:24:13',20,0,5.08
41,'2007-09-15T01:26:13',20,0,5.11
41,'2007-09-15T01:28:13',20,0,5.24
41,'2007-09-15T01:30:13',20,0,5.28
41,'2007-09-15T01:32:13',20,0,5.38
41,'2007-09-15T01:34:13',20,0,5.44
41,'2007-09-15T01:36:13',20,0,5.44
41,'2007-09-15T01:38:13',20,0,5.5
41,'2007-09-15T01:40:13',20,0,5.48
41,'2007-09-15T01:42:13',20,0,5.49
41,'2007-09-15T01:44:13',20,0,5.44
41,'2007-09-15T01:46:13',20,0,5.44
41,'2007-09-15T01:48:13',20,0,5.45
41,'2007-09-15T01:50:13',20,1,13.95
41,'2007-09-15T01:52:13',20,0,5.56
41,'2007-09-15T01:54:13',20,0,5.46
41,'2007-09-15T01:56:13',20,0,5.54
41,'2007-09-15T01:58:13',20,0,5.57
41,'2007-09-15T02:00:13',20,0,5.58
41,'2007-09-15T02:02:13',20,1,14.15
41,'2007-09-15T02:04:13',20,0,5.68
41,'2007-09-15T02:06:13',20,1,19.985
41,'2007-09-15T02:08:12',20,0,5.75
41,'2007-09-15T02:10:12',20,0,5.69
41,'2007-09-15T02:12:13',20,0,5.84
41,'2007-09-15T02:14:13',20,0,5.81
41,'2007-09-15T02:16:13',20,0,5.7
41,'2007-09-15T02:18:12',20,0,5.66
41,'2007-09-15T02:20:12',20,0,5.62
41,'2007-09-15T02:22:12',20,0,5.57
41,'2007-09-15T02:24:12',20,0,5.56
41,'2007-09-15T02:26:12',20,0,5.54
41,'2007-09-15T02:28:13',20,0,5.6
41,'2007-09-15T02:30:13',20,0,5.55
41,'2007-09-15T02:32:13',20,0,5.49
41,'2007-09-15T02:34:13',20,0,5.44
41,'2007-09-15T02:36:13',20,0,5.44
41,'2007-09-15T02:38:13',20,0,5.36
41,'2007-09-15T02:40:13',20,1,18.83
41,'2007-09-15T02:42:13',20,0,5.4
41,'2007-09-15T02:44:13',20,0,5.48
41,'2007-09-15T02:46:13',20,0,5.43
41,'2007-09-15T02:48:13',20,1,13.5
41,'2007-09-15T02:50:13',20,1,18.69
41,'2007-09-15T02:52:13',20,0,5.38
41,'2007-09-15T02:54:13',20,0,5.37
41,'2007-09-15T02:56:13',20,0,5.35
41,'2007-09-15T02:58:13',20,0,5.34
41,'2007-09-15T03:00:13',20,0,5.43
41,'2007-09-15T03:02:13',20,0,5.4
41,'2007-09-15T03:04:13',20,1,13.2
41,'2007-09-15T03:06:13',20,0,5.36
41,'2007-09-15T03:08:11',20,1,18.55
41,'2007-09-15T03:10:11',20,0,5.27
41,'2007-09-15T03:12:11',20,0,5.24
41,'2007-09-15T03:14:12',20,0,5.18
41,'2007-09-15T03:16:13',20,0,5.19
41,'2007-09-15T03:18:11',20,0,5.13
41,'2007-09-15T03:20:12',20,1,12.9
41,'2007-09-15T03:22:11',20,0,5.25
41,'2007-09-15T03:24:12',20,0,5.24
41,'2007-09-15T03:26:11',20,1,17.99
41,'2007-09-15T03:28:12',20,0,5.49
41,'2007-09-15T03:30:12',20,0,5.38
41,'2007-09-15T03:32:11',20,0,5.37
41,'2007-09-15T03:34:11',20,0,5.32
41,'2007-09-15T03:36:11',20,0,5.26
41,'2007-09-15T03:38:12',20,0,5.28
41,'2007-09-15T03:40:12',20,0,5.25
41,'2007-09-15T03:42:11',20,0,5.22
41,'2007-09-15T03:44:11',20,0,5.16
41,'2007-09-15T03:46:11',20,1,13.05
41,'2007-09-15T03:48:11',20,1,13.05
41,'2007-09-15T03:50:11',20,0,5.26
41,'2007-09-15T03:52:11',20,0,5.22
41,'2007-09-15T03:54:11',20,0,5.2
41,'2007-09-15T03:56:11',20,0,5.25
41,'2007-09-15T03:58:11',20,0,5.24
41,'2007-09-15T04:00:11',20,0,5.1
41,'2007-09-15T04:02:11',20,0,5.16
41,'2007-09-15T04:04:11',20,0,5.26
41,'2007-09-15T04:06:11',20,0,5.26
41,'2007-09-15T04:08:11',20,0,5.16
41,'2007-09-15T04:10:11',20,0,5.26
41,'2007-09-15T04:12:11',20,1,18.2
41,'2007-09-15T04:14:11',20,0,5.13
41,'2007-09-15T04:16:11',20,1,17.815
41,'2007-09-15T04:18:11',20,0,5.08
41,'2007-09-15T04:20:11',20,0,5.12
41,'2007-09-15T04:22:11',20,0,5.14
41,'2007-09-15T04:24:11',20,1,18.165
41,'2007-09-15T04:26:11',20,0,5.08
41,'2007-09-15T04:28:11',20,0,4.99
41,'2007-09-15T04:30:11',20,0,5.06
41,'2007-09-15T04:32:11',20,1,17.78
41,'2007-09-15T04:34:11',20,1,17.92
41,'2007-09-15T04:36:11',20,0,5.08
41,'2007-09-15T04:38:11',20,0,5.09
41,'2007-09-15T04:40:11',20,0,5.17
41,'2007-09-15T04:42:11',20,1,12.75
41,'2007-09-15T04:44:11',20,0,5.08
41,'2007-09-15T04:46:11',20,0,4.96
41,'2007-09-15T04:48:12',20,0,5.05
41,'2007-09-15T04:50:12',20,0,5.09
41,'2007-09-15T04:52:12',20,1,12.7
41,'2007-09-15T04:54:11',20,0,5
41,'2007-09-15T04:56:11',20,0,5
41,'2007-09-15T04:58:11',20,0,4.96
41,'2007-09-15T05:00:11',20,1,17.57
41,'2007-09-15T05:02:11',20,0,4.84
41,'2007-09-15T05:04:11',20,0,4.88
41,'2007-09-15T05:06:11',20,0,4.91
41,'2007-09-15T05:08:11',20,0,4.95
41,'2007-09-15T05:10:11',20,0,4.85
41,'2007-09-15T05:12:11',20,0,4.85
41,'2007-09-15T05:14:11',20,0,4.79
41,'2007-09-15T05:16:11',20,0,4.84
41,'2007-09-15T05:18:11',20,0,4.8
41,'2007-09-15T05:20:11',20,0,4.85
41,'2007-09-15T05:22:11',20,0,4.93
41,'2007-09-15T05:24:11',20,0,4.72
41,'2007-09-15T05:26:11',20,0,4.87
