set_id,timestamp,mote_id,has_fault_type,light,temperature
64,'2004-02-29T00:00:19',29,0,23,18.518
64,'2004-02-29T00:01:48',29,0,23,18.538
64,'2004-02-29T00:03:19',29,0,23,18.518
64,'2004-02-29T00:05:19',29,0,23,18.518
64,'2004-02-29T00:05:48',29,0,23,18.518
64,'2004-02-29T00:07:18',29,0,23,18.509
64,'2004-02-29T00:07:48',29,0,23,18.489
64,'2004-02-29T00:10:19',29,0,23,18.489
64,'2004-02-29T00:10:48',29,0,23,18.479
64,'2004-02-29T00:11:22',29,0,23,18.489
64,'2004-02-29T00:12:18',29,0,23,18.469
64,'2004-02-29T00:12:49',29,0,23,18.469
64,'2004-02-29T00:15:18',29,0,23,18.44
64,'2004-02-29T00:18:19',29,0,23,18.42
64,'2004-02-29T00:18:48',29,0,23,18.42
64,'2004-02-29T00:19:19',29,0,23,18.42
64,'2004-02-29T00:20:19',29,0,23,18.43
64,'2004-02-29T00:23:18',29,0,23,18.42
64,'2004-02-29T00:24:23',29,0,23,18.42
64,'2004-02-29T00:25:49',29,0,23,18.42
64,'2004-02-29T00:27:19',29,0,23,18.381
64,'2004-02-29T00:27:48',29,0,23,18.381
64,'2004-02-29T00:28:48',29,0,23,18.391
64,'2004-02-29T00:29:48',29,0,23,18.371
64,'2004-02-29T00:30:19',29,0,23,18.371
64,'2004-02-29T00:30:48',29,0,23,18.371
64,'2004-02-29T00:31:54',29,0,23,18.371
64,'2004-02-29T00:32:18',29,0,23,18.362
64,'2004-02-29T00:32:49',29,0,23,18.371
64,'2004-02-29T00:33:19',29,0,23,18.362
64,'2004-02-29T00:33:49',29,0,23,18.362
64,'2004-02-29T00:35:18',29,0,23,18.352
64,'2004-02-29T00:35:48',29,0,23,18.342
64,'2004-02-29T00:36:48',29,0,23,18.342
64,'2004-02-29T00:37:18',29,0,23,18.322
64,'2004-02-29T00:37:52',29,0,23,18.322
64,'2004-02-29T00:38:18',29,0,23,18.322
64,'2004-02-29T00:38:48',29,0,23,18.303
64,'2004-02-29T00:39:19',29,0,23,18.293
64,'2004-02-29T00:40:18',29,0,23,18.273
64,'2004-02-29T00:40:48',29,0,23,18.264
64,'2004-02-29T00:41:48',29,0,23,18.244
64,'2004-02-29T00:42:18',29,0,23,18.244
64,'2004-02-29T00:42:49',29,0,23,18.244
64,'2004-02-29T00:43:48',29,0,23,18.224
64,'2004-02-29T00:47:48',29,0,23,18.166
64,'2004-02-29T00:48:18',29,0,23,18.146
64,'2004-02-29T00:49:49',29,0,21.16,18.126
64,'2004-02-29T00:50:49',29,0,21.16,18.117
64,'2004-02-29T00:51:18',29,0,21.16,18.097
64,'2004-02-29T00:52:49',29,0,21.16,18.068
64,'2004-02-29T00:53:48',29,0,21.16,18.058
64,'2004-02-29T00:54:18',29,0,21.16,18.038
64,'2004-02-29T00:55:49',29,0,21.16,17.999
64,'2004-02-29T00:58:48',29,0,21.16,17.979
64,'2004-02-29T01:00:19',29,0,21.16,17.96
64,'2004-02-29T01:01:18',29,0,21.16,17.95
64,'2004-02-29T01:03:18',29,0,21.16,17.93
64,'2004-02-29T01:04:18',29,0,21.16,17.911
64,'2004-02-29T01:05:18',29,0,21.16,17.891
64,'2004-02-29T01:05:49',29,0,21.16,17.881
64,'2004-02-29T01:06:18',29,0,21.16,17.872
64,'2004-02-29T01:06:48',29,0,21.16,17.881
64,'2004-02-29T01:07:18',29,0,21.16,17.881
64,'2004-02-29T01:07:49',29,0,21.16,17.852
64,'2004-02-29T01:09:18',29,0,21.16,17.832
64,'2004-02-29T01:09:49',29,0,21.16,17.813
64,'2004-02-29T01:10:48',29,0,21.16,17.813
64,'2004-02-29T01:13:18',29,0,21.16,17.793
64,'2004-02-29T01:16:18',29,0,21.16,17.783
64,'2004-02-29T01:16:48',29,0,21.16,17.774
64,'2004-02-29T01:18:18',29,0,21.16,17.774
64,'2004-02-29T01:18:48',29,0,21.16,17.754
64,'2004-02-29T01:19:18',29,0,21.16,17.754
64,'2004-02-29T01:19:49',29,0,21.16,17.754
64,'2004-02-29T01:25:52',29,0,21.16,17.715
64,'2004-02-29T01:27:48',29,0,21.16,17.695
64,'2004-02-29T01:29:48',29,0,21.16,17.685
64,'2004-02-29T01:30:19',29,0,21.16,17.676
64,'2004-02-29T01:30:49',29,0,21.16,17.676
64,'2004-02-29T01:32:49',29,0,21.16,17.666
64,'2004-02-29T01:33:23',29,0,21.16,17.646
64,'2004-02-29T01:34:49',29,0,21.16,17.627
64,'2004-02-29T01:35:22',29,0,21.16,17.617
64,'2004-02-29T01:36:49',29,0,21.16,17.587
64,'2004-02-29T01:37:18',29,0,21.16,17.587
64,'2004-02-29T01:37:49',29,0,21.16,17.578
64,'2004-02-29T01:38:18',29,0,21.16,17.587
64,'2004-02-29T01:38:48',29,0,21.16,17.578
64,'2004-02-29T01:39:22',29,0,21.16,17.578
64,'2004-02-29T01:40:19',29,0,21.16,17.578
64,'2004-02-29T01:41:48',29,0,21.16,17.578
64,'2004-02-29T01:42:48',29,0,21.16,17.558
64,'2004-02-29T01:45:18',29,0,21.16,17.558
64,'2004-02-29T01:45:48',29,0,21.16,17.538
64,'2004-02-29T01:46:18',29,0,21.16,17.529
64,'2004-02-29T01:46:48',29,0,21.16,17.529
64,'2004-02-29T01:48:48',29,0,21.16,17.519
64,'2004-02-29T01:51:19',29,0,21.16,17.519
64,'2004-02-29T01:51:49',29,0,21.16,17.509
64,'2004-02-29T01:53:18',29,0,21.16,17.489
64,'2004-02-29T01:54:18',29,0,21.16,17.47
64,'2004-02-29T01:55:18',29,0,21.16,17.47
64,'2004-02-29T01:56:21',29,0,21.16,17.46
64,'2004-02-29T01:56:48',29,0,21.16,17.46
64,'2004-02-29T01:58:18',29,0,21.16,17.46
64,'2004-02-29T01:59:48',29,0,21.16,17.45
64,'2004-02-29T02:00:19',29,0,21.16,17.44
64,'2004-02-29T02:00:48',29,0,21.16,17.431
64,'2004-02-29T02:01:19',29,0,21.16,17.44
64,'2004-02-29T02:02:48',29,0,21.16,17.411
64,'2004-02-29T02:03:18',29,0,21.16,17.421
64,'2004-02-29T02:03:48',29,0,21.16,17.421
64,'2004-02-29T02:04:48',29,0,21.16,17.401
64,'2004-02-29T02:06:19',29,0,21.16,17.382
64,'2004-02-29T02:08:48',29,0,21.16,17.382
