set_id,timestamp,mote_id,has_fault_type,light,temperature
29,'2004-02-29T00:00:19',6,0,114.08,19.498
29,'2004-02-29T00:00:52',6,0,114.08,19.498
29,'2004-02-29T00:04:49',6,0,114.08,19.459
29,'2004-02-29T00:06:18',6,0,114.08,19.449
29,'2004-02-29T00:07:52',6,0,114.08,19.449
29,'2004-02-29T00:11:21',6,0,114.08,19.44
29,'2004-02-29T00:13:18',6,0,114.08,19.43
29,'2004-02-29T00:15:23',6,0,114.08,19.43
29,'2004-02-29T00:16:23',6,0,114.08,19.44
29,'2004-02-29T00:19:21',6,0,114.08,19.43
29,'2004-02-29T00:20:19',6,0,114.08,19.41
29,'2004-02-29T00:21:20',6,0,114.08,19.41
29,'2004-02-29T00:22:21',6,0,114.08,19.391
29,'2004-02-29T00:22:49',6,0,114.08,19.381
29,'2004-02-29T00:23:21',6,0,114.08,19.381
29,'2004-02-29T00:23:52',6,0,114.08,19.371
29,'2004-02-29T00:24:19',6,0,114.08,19.371
29,'2004-02-29T00:24:48',6,0,114.08,19.361
29,'2004-02-29T00:25:19',6,0,114.08,19.361
29,'2004-02-29T00:27:20',6,0,114.08,19.342
29,'2004-02-29T00:29:20',6,0,114.08,19.351
29,'2004-02-29T00:30:19',6,0,114.08,19.342
29,'2004-02-29T00:31:18',6,0,114.08,19.342
29,'2004-02-29T00:32:20',6,0,114.08,19.332
29,'2004-02-29T00:32:50',6,0,114.08,19.342
29,'2004-02-29T00:33:21',6,0,114.08,19.322
29,'2004-02-29T00:33:49',6,0,114.08,19.332
29,'2004-02-29T00:34:49',6,0,114.08,19.322
29,'2004-02-29T00:39:19',6,0,114.08,19.293
29,'2004-02-29T00:40:19',6,0,114.08,19.293
29,'2004-02-29T00:40:49',6,0,114.08,19.283
29,'2004-02-29T00:42:21',6,0,114.08,19.283
29,'2004-02-29T00:42:51',6,0,114.08,19.273
29,'2004-02-29T00:44:24',6,0,114.08,19.263
29,'2004-02-29T00:44:51',6,0,114.08,19.263
29,'2004-02-29T00:45:50',6,0,114.08,19.244
29,'2004-02-29T00:48:22',6,0,114.08,19.195
29,'2004-02-29T00:49:21',6,0,114.08,19.195
29,'2004-02-29T00:50:24',6,0,114.08,19.185
29,'2004-02-29T00:51:21',6,0,114.08,19.175
29,'2004-02-29T00:51:50',6,0,114.08,19.165
29,'2004-02-29T00:52:54',6,0,114.08,19.155
29,'2004-02-29T00:53:22',6,0,114.08,19.146
29,'2004-02-29T00:55:18',6,0,114.08,19.146
29,'2004-02-29T00:55:49',6,0,114.08,19.146
29,'2004-02-29T00:57:49',6,0,114.08,19.126
29,'2004-02-29T00:58:20',6,0,114.08,19.116
29,'2004-02-29T00:59:22',6,0,114.08,19.116
29,'2004-02-29T00:59:48',6,0,114.08,19.106
29,'2004-02-29T01:01:22',6,0,114.08,19.106
29,'2004-02-29T01:02:19',6,0,114.08,19.097
29,'2004-02-29T01:03:50',6,0,114.08,19.087
29,'2004-02-29T01:05:19',6,0,114.08,19.067
29,'2004-02-29T01:07:20',6,0,114.08,19.048
29,'2004-02-29T01:08:19',6,0,114.08,19.028
29,'2004-02-29T01:08:50',6,0,114.08,19.028
29,'2004-02-29T01:10:18',6,0,114.08,18.989
29,'2004-02-29T01:11:22',6,0,114.08,18.999
29,'2004-02-29T01:12:49',6,0,114.08,18.989
29,'2004-02-29T01:13:24',6,0,114.08,18.979
29,'2004-02-29T01:13:53',6,0,114.08,18.979
29,'2004-02-29T01:14:19',6,0,114.08,18.969
29,'2004-02-29T01:14:50',6,0,114.08,18.969
29,'2004-02-29T01:15:22',6,0,114.08,18.989
29,'2004-02-29T01:17:20',6,0,114.08,18.979
29,'2004-02-29T01:17:51',6,0,114.08,18.979
29,'2004-02-29T01:18:22',6,0,114.08,18.979
29,'2004-02-29T01:18:52',6,0,114.08,18.989
29,'2004-02-29T01:19:20',6,0,114.08,18.969
29,'2004-02-29T01:20:20',6,0,114.08,18.979
29,'2004-02-29T01:20:49',6,0,114.08,18.969
29,'2004-02-29T01:21:50',6,0,114.08,18.959
29,'2004-02-29T01:22:22',6,0,114.08,18.969
29,'2004-02-29T01:22:52',6,0,114.08,18.95
29,'2004-02-29T01:23:49',6,0,114.08,18.95
29,'2004-02-29T01:25:20',6,0,114.08,18.94
29,'2004-02-29T01:25:51',6,0,114.08,18.94
29,'2004-02-29T01:26:21',6,0,114.08,18.93
29,'2004-02-29T01:27:52',6,0,114.08,18.92
29,'2004-02-29T01:28:18',6,0,114.08,18.93
29,'2004-02-29T01:29:23',6,0,114.08,18.93
29,'2004-02-29T01:29:49',6,0,114.08,18.93
29,'2004-02-29T01:30:19',6,0,114.08,18.93
29,'2004-02-29T01:30:49',6,0,114.08,18.93
29,'2004-02-29T01:31:22',6,0,114.08,18.92
29,'2004-02-29T01:32:19',6,0,114.08,18.91
29,'2004-02-29T01:33:48',6,0,114.08,18.881
29,'2004-02-29T01:34:23',6,0,114.08,18.891
29,'2004-02-29T01:35:24',6,0,114.08,18.871
29,'2004-02-29T01:36:18',6,0,114.08,18.871
29,'2004-02-29T01:36:53',6,0,114.08,18.871
29,'2004-02-29T01:37:20',6,0,114.08,18.871
29,'2004-02-29T01:37:49',6,0,114.08,18.881
29,'2004-02-29T01:39:51',6,0,114.08,18.881
29,'2004-02-29T01:40:55',6,0,114.08,18.881
29,'2004-02-29T01:41:53',6,0,114.08,18.881
29,'2004-02-29T01:42:19',6,0,114.08,18.881
29,'2004-02-29T01:43:51',6,0,114.08,18.871
29,'2004-02-29T01:44:24',6,0,114.08,18.871
29,'2004-02-29T01:44:50',6,0,114.08,18.861
29,'2004-02-29T01:46:50',6,0,114.08,18.842
29,'2004-02-29T01:47:53',6,0,114.08,18.832
29,'2004-02-29T01:48:50',6,0,114.08,18.822
29,'2004-02-29T01:49:21',6,0,114.08,18.822
29,'2004-02-29T01:49:50',6,0,114.08,18.812
29,'2004-02-29T01:51:23',6,0,114.08,18.793
29,'2004-02-29T01:51:53',6,0,114.08,18.812
29,'2004-02-29T01:52:20',6,0,114.08,18.783
29,'2004-02-29T01:53:26',6,0,114.08,18.773
29,'2004-02-29T01:55:52',6,0,114.08,18.763
29,'2004-02-29T01:56:54',6,0,114.08,18.773
29,'2004-02-29T01:57:52',6,0,114.08,18.754
29,'2004-02-29T01:58:52',6,0,114.08,18.754
29,'2004-02-29T01:59:23',6,0,114.08,18.773
29,'2004-02-29T01:59:52',6,0,114.08,18.773
29,'2004-02-29T02:01:24',6,0,114.08,18.773
29,'2004-02-29T02:01:48',6,0,114.08,18.773
29,'2004-02-29T02:04:21',6,0,114.08,18.734
29,'2004-02-29T02:05:53',6,0,114.08,18.734
29,'2004-02-29T02:06:22',6,0,114.08,18.734
29,'2004-02-29T02:06:55',6,0,114.08,18.724
29,'2004-02-29T02:07:19',6,0,114.08,18.734
29,'2004-02-29T02:07:53',6,0,114.08,18.724
29,'2004-02-29T02:09:21',6,0,114.08,18.714
29,'2004-02-29T02:09:52',6,0,114.08,18.714
29,'2004-02-29T02:10:20',6,0,114.08,18.714
29,'2004-02-29T02:10:52',6,0,114.08,18.695
29,'2004-02-29T02:13:20',6,0,114.08,18.675
29,'2004-02-29T02:13:54',6,0,114.08,18.656
29,'2004-02-29T02:14:21',6,0,114.08,18.665
29,'2004-02-29T02:14:54',6,0,114.08,18.665
29,'2004-02-29T02:15:54',6,0,114.08,18.665
29,'2004-02-29T02:16:23',6,0,114.08,18.675
29,'2004-02-29T02:16:49',6,0,114.08,18.665
29,'2004-02-29T02:17:18',6,0,114.08,18.665
29,'2004-02-29T02:17:53',6,0,114.08,18.675
29,'2004-02-29T02:19:20',6,0,114.08,18.675
29,'2004-02-29T02:20:50',6,0,114.08,18.675
29,'2004-02-29T02:21:19',6,0,114.08,18.675
29,'2004-02-29T02:21:52',6,0,114.08,18.665
29,'2004-02-29T02:23:18',6,0,108.56,18.675
29,'2004-02-29T02:24:23',6,0,114.08,18.656
29,'2004-02-29T02:25:49',6,0,114.08,18.646
29,'2004-02-29T02:26:19',6,0,114.08,18.646
29,'2004-02-29T02:27:21',6,0,114.08,18.636
29,'2004-02-29T02:28:48',6,0,114.08,18.597
