timestamp,mote_id,has_fault_type,temperature,light
'2004-02-29T00:00:21',22,0,18.3518,0.46
'2004-02-29T00:00:52',22,0,18.342,0.46
'2004-02-29T00:01:18',22,0,18.342,0.46
'2004-02-29T00:01:48',22,0,18.3224,0.46
'2004-02-29T00:02:18',22,0,18.3224,0.46
'2004-02-29T00:02:48',22,0,18.3028,0.46
'2004-02-29T00:03:18',22,0,18.3126,0.46
'2004-02-29T00:03:48',22,0,18.3028,0.46
'2004-02-29T00:04:24',22,0,18.293,0.46
'2004-02-29T00:04:49',22,0,18.293,0.46
'2004-02-29T00:05:18',22,0,18.2832,0.46
'2004-02-29T00:05:48',22,0,18.293,0.46
'2004-02-29T00:06:18',22,0,18.2832,0.46
'2004-02-29T00:06:55',22,0,18.2734,0.46
'2004-02-29T00:07:19',22,0,18.2734,0.46
'2004-02-29T00:08:18',22,0,18.2832,0.46
'2004-02-29T00:08:50',22,0,18.2636,0.46
'2004-02-29T00:09:18',22,0,18.2734,0.46
'2004-02-29T00:09:48',22,0,18.2734,0.46
'2004-02-29T00:10:50',22,0,18.2636,0.46
'2004-02-29T00:11:22',22,0,18.2636,0.46
'2004-02-29T00:11:48',22,0,18.2538,0.46
'2004-02-29T00:12:21',22,0,18.2538,0.46
'2004-02-29T00:12:53',22,0,18.2538,0.46
'2004-02-29T00:13:18',22,0,18.244,0.46
'2004-02-29T00:13:49',22,0,18.244,0.46
'2004-02-29T00:14:18',22,0,18.2538,0.46
'2004-02-29T00:14:48',22,0,18.2538,0.46
'2004-02-29T00:15:18',22,0,18.244,0.46
'2004-02-29T00:15:52',22,0,18.2538,0.46
'2004-02-29T00:16:20',22,0,18.244,0.46
'2004-02-29T00:16:50',22,0,18.244,0.46
'2004-02-29T00:17:23',22,0,18.2244,0.46
'2004-02-29T00:17:48',22,0,18.2244,0.46
'2004-02-29T00:18:18',22,0,18.2146,0.46
'2004-02-29T00:18:48',22,0,18.2146,0.46
'2004-02-29T00:19:18',22,0,18.2048,0.46
'2004-02-29T00:19:55',22,0,18.2048,0.46
'2004-02-29T00:20:23',22,0,18.2048,0.46
'2004-02-29T00:20:51',22,0,18.195,0.46
'2004-02-29T00:21:23',22,0,18.2048,0.46
'2004-02-29T00:21:54',22,0,18.195,0.46
'2004-02-29T00:22:21',22,0,18.1852,0.46
'2004-02-29T00:22:48',22,0,18.1656,0.46
'2004-02-29T00:23:18',22,0,18.1852,0.46
'2004-02-29T00:23:50',22,0,18.1656,0.46
'2004-02-29T00:24:18',22,0,18.1656,0.46
'2004-02-29T00:24:48',22,0,18.1656,0.46
'2004-02-29T00:25:18',22,0,18.1656,0.46
'2004-02-29T00:25:52',22,0,18.1558,0.46
'2004-02-29T00:26:23',22,0,18.1656,0.46
'2004-02-29T00:26:50',22,0,18.1656,0.46
'2004-02-29T00:27:20',22,0,18.1656,0.92
'2004-02-29T00:27:49',22,0,18.1656,1.38
'2004-02-29T00:28:18',22,0,18.146,0.92
'2004-02-29T00:28:52',22,0,18.146,0.92
'2004-02-29T00:29:19',22,0,18.146,0.92
'2004-02-29T00:29:49',22,0,18.1558,0.92
'2004-02-29T00:30:21',22,0,18.146,0.92
'2004-02-29T00:30:50',22,0,18.1558,0.92
'2004-02-29T00:31:21',22,0,18.146,0.92
'2004-02-29T00:31:54',22,0,18.146,0.92
'2004-02-29T00:32:23',22,0,18.146,0.92
'2004-02-29T00:32:53',22,0,18.146,0.92
'2004-02-29T00:33:23',22,0,18.1558,0.92
'2004-02-29T00:33:53',22,0,18.146,0.92
'2004-02-29T00:34:19',22,0,18.146,0.92
'2004-02-29T00:34:48',22,0,18.1362,0.92
'2004-02-29T00:35:21',22,0,18.1362,0.92
'2004-02-29T00:35:51',22,0,18.1362,0.92
'2004-02-29T00:36:54',22,0,18.1264,0.92
'2004-02-29T00:37:20',22,0,18.1068,0.92
'2004-02-29T00:37:51',22,0,18.1068,0.92
'2004-02-29T00:38:21',22,0,18.1068,0.92
'2004-02-29T00:38:52',22,0,18.1068,0.92
'2004-02-29T00:39:24',22,0,18.1068,0.92
'2004-02-29T00:39:50',22,0,18.097,0.92
'2004-02-29T00:41:22',22,0,18.0676,0.92
'2004-02-29T00:41:52',22,0,18.0676,0.92
'2004-02-29T00:42:21',22,0,18.048,0.92
'2004-02-29T00:42:48',22,0,18.048,0.92
'2004-02-29T00:43:18',22,0,18.0186,0.92
'2004-02-29T00:43:53',22,0,18.0088,0.92
'2004-02-29T00:44:23',22,0,18.0088,0.92
'2004-02-29T00:44:54',22,0,17.9892,0.92
'2004-02-29T00:45:18',22,0,17.9696,0.92
'2004-02-29T00:45:48',22,0,17.9696,0.92
'2004-02-29T00:46:24',22,0,17.95,0.92
'2004-02-29T00:46:54',22,0,17.9304,0.92
'2004-02-29T00:47:19',22,0,17.9206,0.46
'2004-02-29T00:47:52',22,0,17.8912,0.46
'2004-02-29T00:48:20',22,0,17.8912,0.46
'2004-02-29T00:48:54',22,0,17.8716,0.46
'2004-02-29T00:49:19',22,0,17.8618,0.46
'2004-02-29T00:49:55',22,0,17.852,0.46
'2004-02-29T00:50:18',22,0,17.8324,0.46
'2004-02-29T00:50:50',22,0,17.8324,0.46
'2004-02-29T00:51:19',22,0,17.8226,0.46
'2004-02-29T00:51:50',22,0,17.8226,0.46
'2004-02-29T00:52:21',22,0,17.8128,0.46
'2004-02-29T00:53:18',22,0,17.7932,0.46
'2004-02-29T00:53:53',22,0,17.7932,0.46
'2004-02-29T00:54:19',22,0,17.7736,0.46
'2004-02-29T00:54:48',22,0,17.7736,0.46
'2004-02-29T00:55:18',22,0,17.7638,0.46
'2004-02-29T00:55:48',22,0,17.754,0.46
'2004-02-29T00:56:18',22,0,17.7442,0.46
'2004-02-29T00:56:50',22,0,17.7344,0.46
'2004-02-29T00:57:21',22,0,17.7246,0.46
'2004-02-29T00:57:49',22,0,17.6952,0.46
'2004-02-29T00:58:19',22,0,17.6952,0.46
