timestamp,mote_id,has_fault_type,temperature,light
'2004-02-29T00:00:19',6,0,19.4984,114.08
'2004-02-29T00:00:52',6,0,19.4984,114.08
'2004-02-29T00:04:49',6,0,19.4592,114.08
'2004-02-29T00:06:18',6,0,19.4494,114.08
'2004-02-29T00:07:52',6,0,19.4494,114.08
'2004-02-29T00:11:21',6,0,19.4396,114.08
'2004-02-29T00:13:18',6,0,19.4298,114.08
'2004-02-29T00:15:23',6,0,19.4298,114.08
'2004-02-29T00:16:23',6,0,19.4396,114.08
'2004-02-29T00:19:21',6,0,19.4298,114.08
'2004-02-29T00:20:19',6,0,19.4102,114.08
'2004-02-29T00:21:20',6,0,19.4102,114.08
'2004-02-29T00:22:21',6,0,19.3906,114.08
'2004-02-29T00:22:49',6,0,19.3808,114.08
'2004-02-29T00:23:21',6,0,19.3808,114.08
'2004-02-29T00:23:52',6,0,19.371,114.08
'2004-02-29T00:24:19',6,0,19.371,114.08
'2004-02-29T00:24:48',6,0,19.3612,114.08
'2004-02-29T00:25:19',6,0,19.3612,114.08
'2004-02-29T00:27:20',6,0,19.3416,114.08
'2004-02-29T00:29:20',6,0,19.3514,114.08
'2004-02-29T00:30:19',6,0,19.3416,114.08
'2004-02-29T00:31:18',6,0,19.3416,114.08
'2004-02-29T00:32:20',6,0,19.3318,114.08
'2004-02-29T00:32:50',6,0,19.3416,114.08
'2004-02-29T00:33:21',6,0,19.322,114.08
'2004-02-29T00:33:49',6,0,19.3318,114.08
'2004-02-29T00:34:49',6,0,19.322,114.08
'2004-02-29T00:39:19',6,0,19.2926,114.08
'2004-02-29T00:40:19',6,0,19.2926,114.08
'2004-02-29T00:40:49',6,0,19.2828,114.08
'2004-02-29T00:42:21',6,0,19.2828,114.08
'2004-02-29T00:42:51',6,0,19.273,114.08
'2004-02-29T00:44:24',6,0,19.2632,114.08
'2004-02-29T00:44:51',6,0,19.2632,114.08
'2004-02-29T00:45:50',6,0,19.2436,114.08
'2004-02-29T00:48:22',6,0,19.1946,114.08
'2004-02-29T00:49:21',6,0,19.1946,114.08
'2004-02-29T00:50:24',6,0,19.1848,114.08
'2004-02-29T00:51:21',6,0,19.175,114.08
'2004-02-29T00:51:50',6,0,19.1652,114.08
'2004-02-29T00:52:54',6,0,19.1554,114.08
'2004-02-29T00:53:22',6,0,19.1456,114.08
'2004-02-29T00:55:18',6,0,19.1456,114.08
'2004-02-29T00:55:49',6,0,19.1456,114.08
'2004-02-29T00:57:49',6,0,19.126,114.08
'2004-02-29T00:58:20',6,0,19.1162,114.08
'2004-02-29T00:59:22',6,0,19.1162,114.08
'2004-02-29T00:59:48',6,0,19.1064,114.08
'2004-02-29T01:01:22',6,0,19.1064,114.08
'2004-02-29T01:02:19',6,0,19.0966,114.08
'2004-02-29T01:03:50',6,0,19.0868,114.08
'2004-02-29T01:05:19',6,0,19.0672,114.08
'2004-02-29T01:07:20',6,0,19.0476,114.08
'2004-02-29T01:08:19',6,0,19.028,114.08
'2004-02-29T01:08:50',6,0,19.028,114.08
'2004-02-29T01:10:18',6,0,18.9888,114.08
'2004-02-29T01:11:22',6,0,18.9986,114.08
'2004-02-29T01:12:49',6,0,18.9888,114.08
'2004-02-29T01:13:24',6,0,18.979,114.08
'2004-02-29T01:13:53',6,0,18.979,114.08
'2004-02-29T01:14:19',6,0,18.9692,114.08
'2004-02-29T01:14:50',6,0,18.9692,114.08
'2004-02-29T01:15:22',6,0,18.9888,114.08
'2004-02-29T01:17:20',6,0,18.979,114.08
'2004-02-29T01:17:51',6,0,18.979,114.08
'2004-02-29T01:18:22',6,0,18.979,114.08
'2004-02-29T01:18:52',6,0,18.9888,114.08
'2004-02-29T01:19:20',6,0,18.9692,114.08
'2004-02-29T01:20:20',6,0,18.979,114.08
'2004-02-29T01:20:49',6,0,18.9692,114.08
'2004-02-29T01:21:50',6,0,18.9594,114.08
'2004-02-29T01:22:22',6,0,18.9692,114.08
'2004-02-29T01:22:52',6,0,18.9496,114.08
'2004-02-29T01:23:49',6,0,18.9496,114.08
'2004-02-29T01:25:20',6,0,18.9398,114.08
'2004-02-29T01:25:51',6,0,18.9398,114.08
'2004-02-29T01:26:21',6,0,18.93,114.08
'2004-02-29T01:27:52',6,0,18.9202,114.08
'2004-02-29T01:28:18',6,0,18.93,114.08
'2004-02-29T01:29:23',6,0,18.93,114.08
'2004-02-29T01:29:49',6,0,18.93,114.08
'2004-02-29T01:30:19',6,0,18.93,114.08
'2004-02-29T01:30:49',6,0,18.93,114.08
'2004-02-29T01:31:22',6,0,18.9202,114.08
'2004-02-29T01:32:19',6,0,18.9104,114.08
'2004-02-29T01:33:48',6,0,18.881,114.08
'2004-02-29T01:34:23',6,0,18.8908,114.08
'2004-02-29T01:35:24',6,0,18.8712,114.08
'2004-02-29T01:36:18',6,0,18.8712,114.08
'2004-02-29T01:36:53',6,0,18.8712,114.08
