timestamp,mote_id,has_fault_type,temperature,light
'2004-02-29T00:00:00',22,0,18.36,0.4600
'2004-02-29T00:00:30',22,0,18.3518,0.46
'2004-02-29T00:01:00',22,0,18.342,0.46
'2004-02-29T00:01:30',22,0,18.342,0.46
'2004-02-29T00:02:00',22,0,18.3224,0.46
'2004-02-29T00:02:30',22,0,18.3224,0.46
'2004-02-29T00:03:00',22,0,18.3028,0.46
'2004-02-29T00:03:30',22,0,18.3126,0.46
'2004-02-29T00:04:00',22,0,18.3028,0.46
'2004-02-29T00:04:30',22,0,18.293,0.46
'2004-02-29T00:05:00',22,0,18.293,0.46
'2004-02-29T00:05:30',22,0,18.2832,0.46
'2004-02-29T00:06:00',22,0,18.293,0.46
'2004-02-29T00:06:30',22,0,18.2832,0.46
'2004-02-29T00:07:00',22,0,18.2734,0.46
'2004-02-29T00:07:30',22,0,18.2734,0.46
'2004-02-29T00:08:00',22,0,18.28,0.4600
'2004-02-29T00:08:30',22,0,18.2832,0.46
'2004-02-29T00:09:00',22,0,18.2636,0.46
'2004-02-29T00:09:30',22,0,18.2734,0.46
'2004-02-29T00:10:00',22,0,18.2734,0.46
'2004-02-29T00:10:30',22,0,18.27,0.4600
'2004-02-29T00:11:00',22,0,18.2636,0.46
'2004-02-29T00:11:30',22,0,18.2636,0.46
'2004-02-29T00:12:00',22,0,18.2538,0.46
'2004-02-29T00:12:30',22,0,18.2538,0.46
'2004-02-29T00:13:00',22,0,18.2538,0.46
'2004-02-29T00:13:30',22,0,18.244,0.46
'2004-02-29T00:14:00',22,0,18.244,0.46
'2004-02-29T00:14:30',22,0,18.2538,0.46
'2004-02-29T00:15:00',22,0,18.2538,0.46
'2004-02-29T00:15:30',22,0,18.244,0.46
'2004-02-29T00:16:00',22,0,18.2538,0.46
'2004-02-29T00:16:30',22,0,18.244,0.46
'2004-02-29T00:17:00',22,0,18.244,0.46
'2004-02-29T00:17:30',22,0,18.2244,0.46
'2004-02-29T00:18:00',22,0,18.2244,0.46
'2004-02-29T00:18:30',22,0,18.2146,0.46
'2004-02-29T00:19:00',22,0,18.2146,0.46
'2004-02-29T00:19:30',22,0,18.2048,0.46
'2004-02-29T00:20:00',22,0,18.2048,0.46
'2004-02-29T00:20:30',22,0,18.2048,0.46
'2004-02-29T00:21:00',22,0,18.195,0.46
'2004-02-29T00:21:30',22,0,18.2048,0.46
'2004-02-29T00:22:00',22,0,18.195,0.46
'2004-02-29T00:22:30',22,0,18.1852,0.46
'2004-02-29T00:23:00',22,0,18.1656,0.46
'2004-02-29T00:23:30',22,0,18.1852,0.46
'2004-02-29T00:24:00',22,0,18.1656,0.46
'2004-02-29T00:24:30',22,0,18.1656,0.46
'2004-02-29T00:25:00',22,0,18.1656,0.46
'2004-02-29T00:25:30',22,0,18.1656,0.46
'2004-02-29T00:26:00',22,0,18.1558,0.46
'2004-02-29T00:26:30',22,0,18.1656,0.46
'2004-02-29T00:27:00',22,0,18.1656,0.46
'2004-02-29T00:27:30',22,0,18.1656,0.92
