"initialIndex","finalIndex","cv","shapiro","ad","normality","bestDistFit","runs","ljungBox","IQR"
"1","108","1401","2.22057910220713","6.6151603793352e-56","3.7e-24","FALSE","lnorm","2.94425966307963e-279","0","0"
"2","110","1402","2.22013323602527","6.91441609865612e-56","3.7e-24","FALSE","lnorm","4.82598277138014e-279","0","0"
"3","112","1403","2.21968676634913","7.22742254384188e-56","3.7e-24","FALSE","lnorm","7.91034823239023e-279","0","0"
"4","114","1404","2.21923969225566","7.55482137322715e-56","3.7e-24","FALSE","lnorm","1.29659880119951e-278","0","0"
"5","116","1405","2.21879201281989","7.89728464651303e-56","3.7e-24","FALSE","lnorm","2.12527829494863e-278","0","0"
"6","118","1406","2.21834372711488","8.25551628699199e-56","3.7e-24","FALSE","lnorm","3.48358311113753e-278","0","0"
"7","120","1407","2.21789483421178","8.63025361513743e-56","3.7e-24","FALSE","lnorm","5.71000810268122e-278","0","0"
"8","122","1408","2.21744533317978","9.02226895712281e-56","3.7e-24","FALSE","lnorm","9.35938800084484e-278","0","0"
"9","124","1409","2.21699522308612","9.43237133196502e-56","3.7e-24","FALSE","lnorm","1.53411656068152e-277","0","0"
"10","126","1410","2.21654450299607","9.86140822118984e-56","3.7e-24","FALSE","lnorm","2.51460308631803e-277","0","0"
"11","128","1411","2.21609317197294","1.03102674251515e-55","3.7e-24","FALSE","lnorm","4.12174111419783e-277","0","0"
"12","130","1412","2.21564122907808","1.07798790102507e-55","3.7e-24","FALSE","lnorm","6.75603913720205e-277","0","0"
"13","132","1413","2.21518867337084","1.1271217351628e-55","3.7e-24","FALSE","lnorm","1.10739812481286e-276","0","0"
"14","134","1414","2.21473550390862","1.17853032760426e-55","3.7e-24","FALSE","lnorm","1.81516283867098e-276","0","0"
"15","136","1415","2.21428171974679","1.23232063099445e-55","3.7e-24","FALSE","lnorm","2.97527820620899e-276","0","0"
"16","138","1416","2.21382731993877","1.28860470379758e-55","3.7e-24","FALSE","lnorm","4.87685397587316e-276","0","0"
"17","140","1417","2.21337230353595","1.34749995773887e-55","3.7e-24","FALSE","lnorm","7.99377840288323e-276","0","0"
"18","142","1418","2.21291666958774","1.40912941741992e-55","3.7e-24","FALSE","lnorm","1.31028159330093e-275","0","0"
"19","144","1419","2.21246041714151","1.47362199271112e-55","3.7e-24","FALSE","lnorm","2.14771849959557e-275","0","0"
"20","146","1420","2.21200354524264","1.54111276456168e-55","3.7e-24","FALSE","lnorm","3.52038578617216e-275","0","0"
"21","148","1421","2.21154605293448","1.61174328489889e-55","3.7e-24","FALSE","lnorm","5.77036577045306e-275","0","0"
"22","150","1422","2.21108793925834","1.68566189131838e-55","3.7e-24","FALSE","lnorm","9.4583767882424e-275","0","0"
"23","152","1423","2.21062920325351","1.7630240373078e-55","3.7e-24","FALSE","lnorm","1.5503511030091e-274","0","0"
"24","154","1424","2.21016984395724","1.84399263878202e-55","3.7e-24","FALSE","lnorm","2.54122839110705e-274","0","0"
