set_id,timestamp,mote_id,has_fault_type,temperature
5,'2007-09-14T22:56:12',2,0,5.39
5,'2007-09-14T22:58:12',2,0,5.34
5,'2007-09-14T23:00:12',2,0,5.16
5,'2007-09-14T23:02:12',2,0,5.54
5,'2007-09-14T23:04:12',2,0,5.3
5,'2007-09-14T23:06:12',2,0,5.2
5,'2007-09-14T23:08:12',2,0,5.01
5,'2007-09-14T23:10:12',2,0,4.98
5,'2007-09-14T23:12:12',2,0,5
5,'2007-09-14T23:14:12',2,0,5.04
5,'2007-09-14T23:16:12',2,0,5.12
5,'2007-09-14T23:18:12',2,0,5.04
5,'2007-09-14T23:20:12',2,0,5.38
5,'2007-09-14T23:22:12',2,0,5.49
5,'2007-09-14T23:24:12',2,0,5.22
5,'2007-09-14T23:26:12',2,0,5.19
5,'2007-09-14T23:28:12',2,0,5.47
5,'2007-09-14T23:30:12',2,0,5.6
5,'2007-09-14T23:32:12',2,0,6.08
5,'2007-09-14T23:34:12',2,0,6.06
5,'2007-09-14T23:36:12',2,0,5.99
5,'2007-09-14T23:38:12',2,0,6.02
5,'2007-09-14T23:40:12',2,0,5.84
5,'2007-09-14T23:42:12',2,0,5.96
5,'2007-09-14T23:44:12',2,0,5.95
5,'2007-09-14T23:46:12',2,0,5.7
5,'2007-09-14T23:48:12',2,0,5.84
5,'2007-09-14T23:50:12',2,0,5.82
5,'2007-09-14T23:52:12',2,0,5.93
5,'2007-09-14T23:54:12',2,0,5.83
5,'2007-09-14T23:56:12',2,0,5.62
5,'2007-09-14T23:58:12',2,0,5.54
5,'2007-09-15T00:00:12',2,0,5.86
5,'2007-09-15T00:02:12',2,0,5.76
5,'2007-09-15T00:04:12',2,0,5.89
5,'2007-09-15T00:06:12',2,0,5.78
5,'2007-09-15T00:08:12',2,0,5.8
5,'2007-09-15T00:10:12',2,0,5.66
5,'2007-09-15T00:12:12',2,0,5.67
5,'2007-09-15T00:14:12',2,0,5.72
5,'2007-09-15T00:16:12',2,0,5.62
5,'2007-09-15T00:18:12',2,0,5.56
5,'2007-09-15T00:20:12',2,0,5.56
5,'2007-09-15T00:22:12',2,0,5.48
5,'2007-09-15T00:24:12',2,0,5.5
5,'2007-09-15T00:26:12',2,0,5.48
5,'2007-09-15T00:28:12',2,0,5.54
5,'2007-09-15T00:30:12',2,0,5.64
5,'2007-09-15T00:32:12',2,0,5.64
5,'2007-09-15T00:34:12',2,0,5.56
5,'2007-09-15T00:36:12',2,0,5.58
5,'2007-09-15T00:38:12',2,0,5.59
5,'2007-09-15T00:40:12',2,0,5.66
5,'2007-09-15T00:42:12',2,0,5.59
5,'2007-09-15T00:44:12',2,0,5.41
5,'2007-09-15T00:46:12',2,0,5.48
5,'2007-09-15T00:48:12',2,0,5.5
5,'2007-09-15T00:50:12',2,0,5.62
5,'2007-09-15T00:52:12',2,0,5.64
5,'2007-09-15T00:54:12',2,0,5.64
5,'2007-09-15T00:56:12',2,0,5.4
5,'2007-09-15T00:58:12',2,0,5.42
5,'2007-09-15T01:00:12',2,0,5.39
5,'2007-09-15T01:02:12',2,0,5.4
5,'2007-09-15T01:04:12',2,0,5.34
5,'2007-09-15T01:06:12',2,0,5.37
5,'2007-09-15T01:08:12',2,0,5.34
5,'2007-09-15T01:10:12',2,0,5.29
5,'2007-09-15T01:12:12',2,0,5.21
5,'2007-09-15T01:14:12',2,0,5.17
5,'2007-09-15T01:16:12',2,0,5.22
5,'2007-09-15T01:18:12',2,0,4.89
5,'2007-09-15T01:20:12',2,0,4.94
5,'2007-09-15T01:22:12',2,0,4.82
5,'2007-09-15T01:24:12',2,0,4.75
5,'2007-09-15T01:26:12',2,0,4.5
5,'2007-09-15T01:28:12',2,0,4.65
5,'2007-09-15T01:30:12',2,0,4.66
5,'2007-09-15T01:32:12',2,0,4.89
5,'2007-09-15T01:34:12',2,0,4.98
5,'2007-09-15T01:36:12',2,0,5.08
5,'2007-09-15T01:38:12',2,0,5.06
5,'2007-09-15T01:40:12',2,0,5.11
5,'2007-09-15T01:42:12',2,0,5.1
5,'2007-09-15T01:44:12',2,0,5.14
5,'2007-09-15T01:46:12',2,0,5.09
5,'2007-09-15T01:48:12',2,0,5.09
5,'2007-09-15T01:50:12',2,0,5.18
5,'2007-09-15T01:52:12',2,0,5.19
5,'2007-09-15T01:54:12',2,0,5.12
5,'2007-09-15T01:56:12',2,0,5.11
5,'2007-09-15T01:58:12',2,0,5.27
5,'2007-09-15T02:00:12',2,0,5.26
5,'2007-09-15T02:02:12',2,0,5.32
5,'2007-09-15T02:04:12',2,0,5.46
5,'2007-09-15T02:06:12',2,0,5.27
5,'2007-09-15T02:08:11',2,0,5.54
5,'2007-09-15T02:10:11',2,0,5.42
5,'2007-09-15T02:12:12',2,0,5.46
5,'2007-09-15T02:14:12',2,0,5.49
5,'2007-09-15T02:16:12',2,0,5.46
5,'2007-09-15T02:18:11',2,0,5.42
5,'2007-09-15T02:20:11',2,0,5.38
5,'2007-09-15T02:22:11',2,0,5.4
5,'2007-09-15T02:24:11',2,0,5.3
5,'2007-09-15T02:26:11',2,0,5.31
5,'2007-09-15T02:28:12',2,0,5.47
5,'2007-09-15T02:30:12',2,0,5.37
5,'2007-09-15T02:32:12',2,0,5.24
5,'2007-09-15T02:34:12',2,0,5.25
5,'2007-09-15T02:36:12',2,0,5.3
5,'2007-09-15T02:38:12',2,0,5.2
5,'2007-09-15T02:40:12',2,0,5.24
5,'2007-09-15T02:42:12',2,0,5.18
5,'2007-09-15T02:44:12',2,0,5.16
5,'2007-09-15T02:46:12',2,0,5.15
