set_id,timestamp,mote_id,has_fault_type,temperature
2,'2007-09-14T22:56:12',2,0,5.39
2,'2007-09-14T22:58:12',2,0,5.34
2,'2007-09-14T23:00:12',2,0,5.16
2,'2007-09-14T23:02:12',2,0,5.54
2,'2007-09-14T23:04:12',2,0,5.3
2,'2007-09-14T23:06:12',2,0,5.2
2,'2007-09-14T23:08:12',2,0,5.01
2,'2007-09-14T23:10:12',2,0,4.98
2,'2007-09-14T23:12:12',2,0,5
2,'2007-09-14T23:14:12',2,0,5.04
2,'2007-09-14T23:16:12',2,0,5.12
2,'2007-09-14T23:18:12',2,0,5.04
2,'2007-09-14T23:20:12',2,0,5.38
2,'2007-09-14T23:22:12',2,0,5.49
2,'2007-09-14T23:24:12',2,0,5.22
2,'2007-09-14T23:26:12',2,0,5.19
2,'2007-09-14T23:28:12',2,0,5.47
2,'2007-09-14T23:30:12',2,0,5.6
2,'2007-09-14T23:32:12',2,0,6.08
2,'2007-09-14T23:34:12',2,0,6.06
2,'2007-09-14T23:36:12',2,0,5.99
2,'2007-09-14T23:38:12',2,0,6.02
2,'2007-09-14T23:40:12',2,0,5.84
2,'2007-09-14T23:42:12',2,0,5.96
2,'2007-09-14T23:44:12',2,0,5.95
2,'2007-09-14T23:46:12',2,0,5.7
2,'2007-09-14T23:48:12',2,0,5.84
2,'2007-09-14T23:50:12',2,0,5.82
2,'2007-09-14T23:52:12',2,0,5.93
2,'2007-09-14T23:54:12',2,0,5.83
2,'2007-09-14T23:56:12',2,0,5.62
2,'2007-09-14T23:58:12',2,0,5.54
2,'2007-09-15T00:00:12',2,0,5.86
2,'2007-09-15T00:02:12',2,0,5.76
2,'2007-09-15T00:04:12',2,0,5.89
2,'2007-09-15T00:06:12',2,0,5.78
2,'2007-09-15T00:08:12',2,0,5.8
2,'2007-09-15T00:10:12',2,0,5.66
2,'2007-09-15T00:12:12',2,0,5.67
2,'2007-09-15T00:14:12',2,0,5.72
2,'2007-09-15T00:16:12',2,0,5.62
2,'2007-09-15T00:18:12',2,0,5.56
2,'2007-09-15T00:20:12',2,0,5.56
2,'2007-09-15T00:22:12',2,0,5.48
2,'2007-09-15T00:24:12',2,0,5.5
2,'2007-09-15T00:26:12',2,0,5.48
2,'2007-09-15T00:28:12',2,0,5.54
2,'2007-09-15T00:30:12',2,0,5.64
2,'2007-09-15T00:32:12',2,0,5.64
2,'2007-09-15T00:34:12',2,0,5.56
2,'2007-09-15T00:36:12',2,0,5.58
2,'2007-09-15T00:38:12',2,0,5.59
2,'2007-09-15T00:40:12',2,0,5.66
2,'2007-09-15T00:42:12',2,0,5.59
2,'2007-09-15T00:44:12',2,0,5.41
2,'2007-09-15T00:46:12',2,0,5.48
2,'2007-09-15T00:48:12',2,0,5.5
2,'2007-09-15T00:50:12',2,0,5.62
2,'2007-09-15T00:52:12',2,0,5.64
2,'2007-09-15T00:54:12',2,0,5.64
2,'2007-09-15T00:56:12',2,0,5.4
2,'2007-09-15T00:58:12',2,0,5.42
2,'2007-09-15T01:00:12',2,0,5.39
2,'2007-09-15T01:02:12',2,0,5.4
2,'2007-09-15T01:04:12',2,0,5.34
2,'2007-09-15T01:06:12',2,0,5.37
2,'2007-09-15T01:08:12',2,0,5.34
2,'2007-09-15T01:10:12',2,0,5.29
2,'2007-09-15T01:12:12',2,0,5.21
2,'2007-09-15T01:14:12',2,0,5.17
2,'2007-09-15T01:16:12',2,0,5.22
2,'2007-09-15T01:18:12',2,0,4.89
2,'2007-09-15T01:20:12',2,0,4.94
2,'2007-09-15T01:22:12',2,0,4.82
2,'2007-09-15T01:24:12',2,0,4.75
2,'2007-09-15T01:26:12',2,0,4.5
2,'2007-09-15T01:28:12',2,0,4.65
2,'2007-09-15T01:30:12',2,0,4.66
2,'2007-09-15T01:32:12',2,0,4.89
2,'2007-09-15T01:34:12',2,0,4.98
2,'2007-09-15T01:36:12',2,0,5.08
2,'2007-09-15T01:38:12',2,0,5.06
2,'2007-09-15T01:40:12',2,0,5.11
2,'2007-09-15T01:42:12',2,0,5.1
2,'2007-09-15T01:44:12',2,0,5.14
2,'2007-09-15T01:46:12',2,0,5.09
2,'2007-09-15T01:48:12',2,0,5.09
2,'2007-09-15T01:50:12',2,0,5.18
2,'2007-09-15T01:52:12',2,0,5.19
2,'2007-09-15T01:54:12',2,0,5.12
2,'2007-09-15T01:56:12',2,0,5.11
2,'2007-09-15T01:58:12',2,0,5.27
2,'2007-09-15T02:00:12',2,0,5.26
2,'2007-09-15T02:02:12',2,0,5.32
2,'2007-09-15T02:04:12',2,0,5.46
2,'2007-09-15T02:06:12',2,0,5.27
2,'2007-09-15T02:08:11',2,0,5.54
2,'2007-09-15T02:10:11',2,0,5.42
2,'2007-09-15T02:12:12',2,0,5.46
2,'2007-09-15T02:14:12',2,0,5.49
2,'2007-09-15T02:16:12',2,0,5.46
2,'2007-09-15T02:18:11',2,0,5.42
2,'2007-09-15T02:20:11',2,0,5.38
2,'2007-09-15T02:22:11',2,0,5.4
2,'2007-09-15T02:24:11',2,0,5.3
