set_id,timestamp,mote_id,has_fault_type,temperature
7,'2007-09-19T14:58:32',6,0,2.08
7,'2007-09-19T15:00:32',6,0,2.17
7,'2007-09-19T15:02:32',6,0,2.18
7,'2007-09-19T15:04:32',6,0,1.98
7,'2007-09-19T15:06:32',6,0,2.56
7,'2007-09-19T15:08:31',6,0,2.62
7,'2007-09-19T15:10:31',6,0,2.3
7,'2007-09-19T15:12:32',6,0,2.5
7,'2007-09-19T15:14:32',6,0,2.66
7,'2007-09-19T15:16:32',6,0,2.71
7,'2007-09-19T15:18:32',6,0,3.28
7,'2007-09-19T15:20:32',6,0,2.52
7,'2007-09-19T15:22:32',6,0,2.33
7,'2007-09-19T15:24:32',6,0,2.12
7,'2007-09-19T15:26:32',6,0,2.64
7,'2007-09-19T15:28:31',6,0,2.2
7,'2007-09-19T15:30:31',6,0,2.12
7,'2007-09-19T15:32:31',6,0,1.91
7,'2007-09-19T15:34:31',6,0,1.75
7,'2007-09-19T15:36:31',6,0,2.31
7,'2007-09-19T15:38:31',6,0,2.27
7,'2007-09-19T15:40:31',6,0,2.38
7,'2007-09-19T15:42:31',6,0,1.99
7,'2007-09-19T15:44:31',6,0,2.18
7,'2007-09-19T15:46:31',6,0,1.62
7,'2007-09-19T15:48:31',6,0,2.42
7,'2007-09-19T15:50:31',6,0,1.86
7,'2007-09-19T15:52:31',6,0,1.92
7,'2007-09-19T15:54:31',6,0,2.29
7,'2007-09-19T15:56:31',6,0,2.15
7,'2007-09-19T15:58:31',6,0,2.48
7,'2007-09-19T16:00:31',6,0,2.23
7,'2007-09-19T16:02:31',6,0,2.38
7,'2007-09-19T16:04:31',6,0,2.24
7,'2007-09-19T16:06:31',6,0,2.18
7,'2007-09-19T16:08:31',6,0,2.15
7,'2007-09-19T16:10:31',6,0,2.12
7,'2007-09-19T16:12:31',6,0,1.99
7,'2007-09-19T16:14:31',6,0,2.2
7,'2007-09-19T16:16:31',6,0,1.9
7,'2007-09-19T16:18:31',6,0,1.89
7,'2007-09-19T16:20:31',6,0,1.89
7,'2007-09-19T16:22:31',6,0,2.04
7,'2007-09-19T16:24:31',6,0,2.04
7,'2007-09-19T16:26:31',6,0,1.9
7,'2007-09-19T16:28:31',6,0,1.51
7,'2007-09-19T16:30:31',6,0,2.12
7,'2007-09-19T16:43:46',6,0,1.9
7,'2007-09-19T16:45:46',6,0,1.9
7,'2007-09-19T16:47:46',6,0,2.14
7,'2007-09-19T16:49:46',6,0,2.12
7,'2007-09-19T16:51:46',6,0,1.82
7,'2007-09-19T16:53:46',6,0,1.69
7,'2007-09-19T16:55:46',6,0,2.16
7,'2007-09-19T16:57:46',6,0,1.54
7,'2007-09-19T16:59:46',6,0,1.46
7,'2007-09-19T17:01:46',6,0,1.66
7,'2007-09-19T17:03:46',6,0,1.91
7,'2007-09-19T17:05:46',6,0,1.98
7,'2007-09-19T17:07:46',6,0,1.76
7,'2007-09-19T17:09:46',6,0,1.66
7,'2007-09-19T17:11:46',6,0,1.96
7,'2007-09-19T17:13:46',6,0,1.86
7,'2007-09-19T17:15:46',6,0,1.54
7,'2007-09-19T17:17:46',6,0,1.74
7,'2007-09-19T17:19:46',6,0,1.59
7,'2007-09-19T17:21:46',6,0,1.77
7,'2007-09-19T17:23:46',6,0,1.36
7,'2007-09-19T17:25:46',6,0,1.54
7,'2007-09-19T17:27:46',6,0,1.68
7,'2007-09-19T17:29:46',6,0,1.36
7,'2007-09-19T17:31:46',6,0,1.36
7,'2007-09-19T17:33:47',6,0,1.3
7,'2007-09-19T17:35:47',6,0,1.18
7,'2007-09-19T17:37:47',6,0,1.29
7,'2007-09-19T17:39:47',6,0,1.16
7,'2007-09-19T17:41:47',6,0,1.2
7,'2007-09-19T17:43:47',6,0,1.08
7,'2007-09-19T17:45:47',6,0,1.14
7,'2007-09-19T17:47:47',6,0,0.85
7,'2007-09-19T17:49:47',6,0,1.06
7,'2007-09-19T17:51:47',6,0,1.15
7,'2007-09-19T17:53:47',6,0,0.92
7,'2007-09-19T17:55:47',6,0,0.91
7,'2007-09-19T17:57:47',6,0,0.96
7,'2007-09-19T17:59:47',6,0,1.02
7,'2007-09-19T18:01:46',6,0,1.08
7,'2007-09-19T18:03:46',6,0,1.08
7,'2007-09-19T18:05:47',6,0,1.36
7,'2007-09-19T18:07:47',6,0,1.2
7,'2007-09-19T18:09:47',6,0,1.21
7,'2007-09-19T18:11:47',6,0,1.06
7,'2007-09-19T18:13:47',6,0,1.24
7,'2007-09-19T18:15:47',6,0,1.14
7,'2007-09-19T18:17:47',6,0,0.9
7,'2007-09-19T18:19:47',6,0,1.1
7,'2007-09-19T18:21:47',6,0,0.88
7,'2007-09-19T18:23:47',6,0,0.83
7,'2007-09-19T18:25:47',6,0,0.82
7,'2007-09-19T18:27:47',6,0,0.83
7,'2007-09-19T18:29:47',6,0,0.82
7,'2007-09-19T18:31:47',6,0,0.96
7,'2007-09-19T18:33:47',6,0,0.98
7,'2007-09-19T18:35:47',6,0,0.87
7,'2007-09-19T18:37:47',6,0,0.92
7,'2007-09-19T18:39:47',6,0,0.93
7,'2007-09-19T18:41:47',6,0,0.94
7,'2007-09-19T18:43:47',6,0,0.9
7,'2007-09-19T18:45:47',6,0,1
7,'2007-09-19T18:47:47',6,0,0.89
7,'2007-09-19T18:49:47',6,0,1.19
7,'2007-09-19T18:51:47',6,0,1.06
7,'2007-09-19T18:53:47',6,0,0.97
7,'2007-09-19T18:55:47',6,0,1.08
7,'2007-09-19T18:57:47',6,0,1
7,'2007-09-19T18:59:47',6,0,1
7,'2007-09-19T19:01:47',6,0,1
7,'2007-09-19T19:03:47',6,0,1.11
7,'2007-09-19T19:05:47',6,0,1.2
7,'2007-09-19T19:07:47',6,0,1.36
7,'2007-09-19T19:09:47',6,0,1.35
7,'2007-09-19T19:11:47',6,0,1.36
7,'2007-09-19T19:13:47',6,0,1.23
7,'2007-09-19T19:15:47',6,0,1.27
7,'2007-09-19T19:17:47',6,0,1.14
7,'2007-09-19T19:19:47',6,0,1.12
7,'2007-09-19T19:21:47',6,0,1.1
7,'2007-09-19T19:23:47',6,0,1.08
7,'2007-09-19T19:25:47',6,0,1.02
7,'2007-09-19T19:27:46',6,0,0.96
7,'2007-09-19T19:29:46',6,0,0.98
7,'2007-09-19T19:31:46',6,0,1.16
7,'2007-09-19T19:33:46',6,0,1.08
7,'2007-09-19T19:35:46',6,0,1.11
7,'2007-09-19T19:37:46',6,0,1.12
7,'2007-09-19T19:39:46',6,0,1.14
7,'2007-09-19T19:41:47',6,0,1.3
7,'2007-09-19T19:43:46',6,0,1.35
7,'2007-09-19T19:45:46',6,0,1.32
7,'2007-09-19T19:47:47',6,0,1.26
7,'2007-09-19T19:49:46',6,0,1.16
7,'2007-09-19T19:51:47',6,0,1.14
7,'2007-09-19T19:53:46',6,0,1.12
