set_id,timestamp,mote_id,has_fault_type,temperature
32,'2007-09-20T21:15:41',18,0,4.32
32,'2007-09-20T21:17:41',18,0,4.58
32,'2007-09-20T21:19:41',18,0,4.54
32,'2007-09-20T21:21:41',18,0,4.46
32,'2007-09-20T21:23:41',18,0,4.36
32,'2007-09-20T21:25:41',18,0,4.37
32,'2007-09-20T21:27:41',18,0,4.48
32,'2007-09-20T21:29:41',18,0,4.58
32,'2007-09-20T21:31:41',18,0,4.38
32,'2007-09-20T21:33:41',18,0,4.58
32,'2007-09-20T21:35:41',18,0,4.56
32,'2007-09-20T21:37:41',18,0,4.59
32,'2007-09-20T21:39:41',18,0,4.78
32,'2007-09-20T21:41:41',18,0,4.6
32,'2007-09-20T21:43:41',18,0,4.68
32,'2007-09-20T21:45:41',18,0,4.5
32,'2007-09-20T21:47:41',18,0,4.4
32,'2007-09-20T21:49:41',18,0,4.52
32,'2007-09-20T21:51:41',18,0,4.48
32,'2007-09-20T21:53:41',18,0,4.28
32,'2007-09-20T21:55:41',18,0,4.23
32,'2007-09-20T21:57:41',18,0,4.15
32,'2007-09-20T21:59:41',18,0,4.08
32,'2007-09-20T22:01:41',18,0,4
32,'2007-09-20T22:03:41',18,0,4.02
32,'2007-09-20T22:05:41',18,0,4.14
32,'2007-09-20T22:07:41',18,0,4.22
32,'2007-09-20T22:09:41',18,0,4.2
32,'2007-09-20T22:11:40',18,0,4.2
32,'2007-09-20T22:13:40',18,0,4.15
32,'2007-09-20T22:15:40',18,0,4.19
32,'2007-09-20T22:17:40',18,0,4.09
32,'2007-09-20T22:19:41',18,0,4.14
32,'2007-09-20T22:21:41',18,0,4.22
32,'2007-09-20T22:23:41',18,0,4.27
32,'2007-09-20T22:25:40',18,0,4.24
32,'2007-09-20T22:27:40',18,0,4.38
32,'2007-09-20T22:29:40',18,0,4.44
32,'2007-09-20T22:31:40',18,0,4.48
32,'2007-09-20T22:33:40',18,0,4.59
32,'2007-09-20T22:35:40',18,0,4.48
32,'2007-09-20T22:37:40',18,0,4.54
32,'2007-09-20T22:39:40',18,0,4.68
32,'2007-09-20T22:41:40',18,0,4.54
32,'2007-09-20T22:43:40',18,0,4.66
32,'2007-09-20T22:45:40',18,0,4.67
32,'2007-09-20T22:47:40',18,0,4.94
32,'2007-09-20T22:49:40',18,0,4.98
32,'2007-09-20T22:51:40',18,0,5.1
32,'2007-09-20T22:53:40',18,0,5.28
32,'2007-09-20T22:55:40',18,0,4.81
32,'2007-09-20T22:57:40',18,0,4.72
32,'2007-09-20T22:59:40',18,0,5.03
32,'2007-09-20T23:01:40',18,0,5.05
32,'2007-09-20T23:03:40',18,0,5.18
32,'2007-09-20T23:05:40',18,0,5.22
32,'2007-09-20T23:07:40',18,0,5.15
32,'2007-09-20T23:09:40',18,0,4.96
32,'2007-09-20T23:11:40',18,0,4.96
32,'2007-09-20T23:13:40',18,0,5.01
32,'2007-09-20T23:15:40',18,0,4.96
32,'2007-09-20T23:17:40',18,0,4.68
32,'2007-09-20T23:19:40',18,0,4.5
32,'2007-09-20T23:21:40',18,0,4.52
32,'2007-09-20T23:23:40',18,0,4.43
32,'2007-09-20T23:25:40',18,0,4.43
32,'2007-09-20T23:27:40',18,0,4.5
32,'2007-09-20T23:29:40',18,0,4.7
