timestamp,mote_id,has_fault_type,temperature,light
'2004-02-29T00:00:00',29,0,18.51,23.0000
'2004-02-29T00:00:30',29,0,18.5184,23
'2004-02-29T00:01:00',29,0,18.52,23.0000
'2004-02-29T00:01:30',29,0,18.53,23.0000
'2004-02-29T00:02:00',29,0,18.538,23
'2004-02-29T00:02:30',29,0,18.53,23.0000
'2004-02-29T00:03:00',29,0,18.52,23.0000
'2004-02-29T00:03:30',29,0,18.5184,23
'2004-02-29T00:04:00',29,0,18.52,23.0000
'2004-02-29T00:04:30',29,0,18.52,23.0000
'2004-02-29T00:05:00',29,0,18.52,23.0000
'2004-02-29T00:05:30',29,0,18.5184,23
'2004-02-29T00:06:00',29,0,18.5184,23
'2004-02-29T00:06:30',29,0,18.52,23.0000
'2004-02-29T00:07:00',29,0,18.51,23.0000
'2004-02-29T00:07:30',29,0,18.5086,23
'2004-02-29T00:08:00',29,0,18.489,23
'2004-02-29T00:08:30',29,0,18.49,23.0000
'2004-02-29T00:09:00',29,0,18.49,23.0000
'2004-02-29T00:09:30',29,0,18.49,23.0000
'2004-02-29T00:10:00',29,0,18.49,23.0000
'2004-02-29T00:10:30',29,0,18.489,23
'2004-02-29T00:11:00',29,0,18.4792,23
'2004-02-29T00:11:30',29,0,18.489,23
'2004-02-29T00:12:00',29,0,18.48,23.0000
'2004-02-29T00:12:30',29,0,18.4694,23
'2004-02-29T00:13:00',29,0,18.4694,23
'2004-02-29T00:13:30',29,0,18.46,23.0000
'2004-02-29T00:14:00',29,0,18.46,23.0000
'2004-02-29T00:14:30',29,0,18.45,23.0000
'2004-02-29T00:15:00',29,0,18.45,23.0000
'2004-02-29T00:15:30',29,0,18.44,23
'2004-02-29T00:16:00',29,0,18.44,23.0000
'2004-02-29T00:16:30',29,0,18.43,23.0000
'2004-02-29T00:17:00',29,0,18.43,23.0000
'2004-02-29T00:17:30',29,0,18.43,23.0000
'2004-02-29T00:18:00',29,0,18.42,23.0000
'2004-02-29T00:18:30',29,0,18.4204,23
'2004-02-29T00:19:00',29,0,18.4204,23
'2004-02-29T00:19:30',29,0,18.4204,23
'2004-02-29T00:20:00',29,0,18.43,23.0000
'2004-02-29T00:20:30',29,0,18.4302,23
'2004-02-29T00:21:00',29,0,18.43,23.0000
'2004-02-29T00:21:30',29,0,18.43,23.0000
'2004-02-29T00:22:00',29,0,18.43,23.0000
'2004-02-29T00:22:30',29,0,18.42,23.0000
'2004-02-29T00:23:00',29,0,18.42,23.0000
'2004-02-29T00:23:30',29,0,18.4204,23
'2004-02-29T00:24:00',29,0,18.42,23.0000
'2004-02-29T00:24:30',29,0,18.4204,23
'2004-02-29T00:25:00',29,0,18.42,23.0000
'2004-02-29T00:25:30',29,0,18.42,23.0000
'2004-02-29T00:26:00',29,0,18.4204,23
'2004-02-29T00:26:30',29,0,18.41,23.0000
'2004-02-29T00:27:00',29,0,18.39,23.0000
'2004-02-29T00:27:30',29,0,18.3812,23
'2004-02-29T00:28:00',29,0,18.3812,23
'2004-02-29T00:28:30',29,0,18.39,23.0000
'2004-02-29T00:29:00',29,0,18.391,23
'2004-02-29T00:29:30',29,0,18.38,23.0000
'2004-02-29T00:30:00',29,0,18.3714,23
'2004-02-29T00:30:30',29,0,18.3714,23
'2004-02-29T00:31:00',29,0,18.3714,23
'2004-02-29T00:31:30',29,0,18.37,23.0000
'2004-02-29T00:32:00',29,0,18.3714,23
'2004-02-29T00:32:30',29,0,18.3616,23
