timestamp,mote_id,has_fault_type,temperature,light
'2004-02-29T00:00:00',23,0,18.93,0.9200
'2004-02-29T00:00:30',23,0,18.93,0.9200
'2004-02-29T00:01:00',23,0,18.93,0.92
'2004-02-29T00:01:30',23,0,18.93,0.92
'2004-02-29T00:02:00',23,0,18.93,0.92
'2004-02-29T00:02:30',23,0,18.92,0.9200
'2004-02-29T00:03:00',23,0,18.9104,0.92
'2004-02-29T00:03:30',23,0,18.9104,0.92
'2004-02-29T00:04:00',23,0,18.9104,0.92
'2004-02-29T00:04:30',23,0,18.91,0.9200
'2004-02-29T00:05:00',23,0,18.9104,0.92
'2004-02-29T00:05:30',23,0,18.91,0.9200
'2004-02-29T00:06:00',23,0,18.9006,0.92
'2004-02-29T00:06:30',23,0,18.8908,0.92
'2004-02-29T00:07:00',23,0,18.881,0.92
'2004-02-29T00:07:30',23,0,18.8908,0.92
'2004-02-29T00:08:00',23,0,18.8908,0.92
'2004-02-29T00:08:30',23,0,18.8908,0.92
'2004-02-29T00:09:00',23,0,18.88,0.9200
'2004-02-29T00:09:30',23,0,18.88,0.9200
'2004-02-29T00:10:00',23,0,18.8712,0.92
'2004-02-29T00:10:30',23,0,18.8712,0.92
'2004-02-29T00:11:00',23,0,18.86,0.9200
'2004-02-29T00:11:30',23,0,18.86,0.9200
'2004-02-29T00:12:00',23,0,18.8516,0.92
'2004-02-29T00:12:30',23,0,18.8516,0.92
'2004-02-29T00:13:00',23,0,18.8614,0.92
'2004-02-29T00:13:30',23,0,18.86,0.9200
'2004-02-29T00:14:00',23,0,18.8516,0.92
'2004-02-29T00:14:30',23,0,18.8516,0.92
'2004-02-29T00:15:00',23,0,18.84,0.9200
'2004-02-29T00:15:30',23,0,18.832,0.92
'2004-02-29T00:16:00',23,0,18.8418,0.92
'2004-02-29T00:16:30',23,0,18.84,0.9200
'2004-02-29T00:17:00',23,0,18.832,0.92
'2004-02-29T00:17:30',23,0,18.832,0.92
'2004-02-29T00:18:00',23,0,18.8222,0.92
'2004-02-29T00:18:30',23,0,18.83,0.9200
'2004-02-29T00:19:00',23,0,18.832,0.92
'2004-02-29T00:19:30',23,0,18.8124,0.92
'2004-02-29T00:20:00',23,0,18.80,0.9200
'2004-02-29T00:20:30',23,0,18.7928,0.92
'2004-02-29T00:21:00',23,0,18.7928,0.92
'2004-02-29T00:21:30',23,0,18.7928,0.92
'2004-02-29T00:22:00',23,0,18.79,0.9200
'2004-02-29T00:22:30',23,0,18.783,0.92
'2004-02-29T00:23:00',23,0,18.783,0.92
'2004-02-29T00:23:30',23,0,18.783,0.92
'2004-02-29T00:24:00',23,0,18.783,0.92
'2004-02-29T00:24:30',23,0,18.7732,0.92
'2004-02-29T00:25:00',23,0,18.77,0.9200
'2004-02-29T00:25:30',23,0,18.7732,0.92
'2004-02-29T00:26:00',23,0,18.7634,0.92
'2004-02-29T00:26:30',23,0,18.76,0.9200
'2004-02-29T00:27:00',23,0,18.7634,0.92
'2004-02-29T00:27:30',23,0,18.7634,0.92
'2004-02-29T00:28:00',23,0,18.7634,0.92
'2004-02-29T00:28:30',23,0,18.76,0.9200
'2004-02-29T00:29:00',23,0,18.7536,0.92
'2004-02-29T00:29:30',23,0,18.75,0.9200
