timestamp,mote_id,has_fault_type,temperature,light
'2004-02-29T00:00:00',34,0,18.50,60.7200
'2004-02-29T00:00:30',34,0,18.50,60.7200
'2004-02-29T00:01:00',34,0,18.4988,60.72
'2004-02-29T00:01:30',34,0,18.50,60.7200
'2004-02-29T00:02:00',34,0,18.4988,60.72
'2004-02-29T00:02:30',34,0,18.4988,60.72
'2004-02-29T00:03:00',34,0,18.489,60.72
'2004-02-29T00:03:30',34,0,18.4988,60.72
'2004-02-29T00:04:00',34,0,18.489,60.72
'2004-02-29T00:04:30',34,0,18.48,60.7200
'2004-02-29T00:05:00',34,0,18.48,60.7200
'2004-02-29T00:05:30',34,0,18.47,60.7200
'2004-02-29T00:06:00',34,0,18.4694,60.72
'2004-02-29T00:06:30',34,0,18.47,60.7200
'2004-02-29T00:07:00',34,0,18.46,60.7200
'2004-02-29T00:07:30',34,0,18.46,60.7200
'2004-02-29T00:08:00',34,0,18.46,60.7200
'2004-02-29T00:08:30',34,0,18.46,60.7200
'2004-02-29T00:09:00',34,0,18.45,60.7200
'2004-02-29T00:09:30',34,0,18.45,60.7200
'2004-02-29T00:10:00',34,0,18.4498,60.72
'2004-02-29T00:10:30',34,0,18.44,60.72
'2004-02-29T00:11:00',34,0,18.44,60.72
'2004-02-29T00:11:30',34,0,18.44,60.72
'2004-02-29T00:12:00',34,0,18.44,60.7200
'2004-02-29T00:12:30',34,0,18.44,60.7200
'2004-02-29T00:13:00',34,0,18.44,60.72
'2004-02-29T00:13:30',34,0,18.4204,60.72
'2004-02-29T00:14:00',34,0,18.4204,60.72
'2004-02-29T00:14:30',34,0,18.43,60.7200
'2004-02-29T00:15:00',34,0,18.44,60.72
'2004-02-29T00:15:30',34,0,18.44,60.72
'2004-02-29T00:16:00',34,0,18.44,60.7200
'2004-02-29T00:16:30',34,0,18.44,60.72
'2004-02-29T00:17:00',34,0,18.43,60.7200
'2004-02-29T00:17:30',34,0,18.43,60.7200
'2004-02-29T00:18:00',34,0,18.4204,60.72
'2004-02-29T00:18:30',34,0,18.4302,60.72
'2004-02-29T00:19:00',34,0,18.42,60.7200
