"initialIndex","finalIndex","cv","shapiro","ad","normality","bestDistFit","runs","ljungBox","IQR"
"1","4026","4074","0.0552337303035156","3.08609116469472e-09","9.71738493069273e-19","FALSE","unif","1.79126281176655e-11","1.77928782818526e-11","1"
"2","4028","4075","0.0515595387593097","1.60675243421378e-09","5.56451723360636e-19","FALSE","unif","3.66255250601611e-11","5.88928905642661e-11","1"
"3","4030","4076","0.0466153125725839","7.05239434158851e-10","6.85079147949708e-19","FALSE","lnorm","8.49983644195496e-11","3.1242175513313e-10","1"
"4","4032","4077","0.0385625172773523","3.87089898778907e-10","1.62566266498973e-17","FALSE","lnorm","5.92912100555239e-11","1.01658312434694e-07","1"
"5","4034","4078","0.0233762723500754","6.53782224392125e-09","7.08786662384374e-12","FALSE","lnorm","1.05385630508927e-10","2.39826360781681e-06","1"
"6","4036","4079","0.0128838270276915","7.2903815475522e-06","3.53249043375823e-08","FALSE","lnorm","1.92981363176211e-10","1.85932050422721e-06","1"
"7","4038","4080","0.0109534215768628","4.35629018653885e-06","1.90188467477114e-09","FALSE","unif","3.54623049146884e-05","5.6330380138192e-08","0"
"8","4040","4081","0.0104973622967851","3.3110178121833e-06","4.24692345645438e-10","FALSE","unif","5.92189341118489e-05","2.04620166810443e-07","0"
"9","4042","4082","0.00993117369124909","1.78086232809475e-06","3.57386426411168e-11","FALSE","unif","7.88387404013747e-05","9.97449346784585e-07","0"
"10","4044","4083","0.00922142550758428","5.97787125524493e-07","7.05529562858502e-13","FALSE","unif","0.000105097242580686","7.71966915413813e-06","0.25"
"11","4046","4084","0.00831461994306793","9.51172967311563e-08","9.40156336887553e-16","FALSE","unif","0.000140302361302033","0.000129602622498615","0.5"
"12","4048","4085","0.00711317839749503","1.30224325248162e-09","1.21085854829684e-21","FALSE","unif","0.000187592859459197","0.000184276314471488","0.75"
"13","4050","4086","0.00717722156353196","2.09811480854914e-09","8.23039835598848e-21","FALSE","unif","0.000251251202720415","0.000247374141731371","1"
"14","4052","4087","0.00745164258637202","5.81154872427369e-09","5.23086015009195e-19","FALSE","unif","0.00091383560813318","0.00162256284187134","1"
"15","4054","4088","0.00751380472122889","9.33169681421129e-09","3.16427636694766e-18","FALSE","unif","0.00459215977750698","0.0048331631620574","1"
"16","782","830","0.0410679066462759","0.0023825859547623","0.000103000445271678","FALSE","unif","1.15863041378039e-11","1.69176894715406e-11","4"
"17","784","831","0.0419391135283057","0.00245600436179735","0.000172370101318167","FALSE","unif","1.93222092303954e-11","2.41705544468118e-11","4"
"18","786","832","0.042720123641759","0.00203580509411853","0.00018921887152479","FALSE","unif","3.25013305296703e-11","3.54777318634092e-11","4.5"
"19","788","833","0.0438487473172418","0.00209781500598529","0.000275243008306906","FALSE","unif","2.45653705576373e-09","8.47922843050242e-11","5"
"20","790","834","0.0448354410479349","0.00159127475051384","0.000247281871862326","FALSE","unif","4.16354385166007e-09","1.19709575585603e-10","5"
"21","792","835","0.0456674134242296","0.000903128587887418","0.000132516258042646","FALSE","unif","7.39139351417582e-09","1.75753411824076e-10","5.25"
"22","794","836","0.0463275763901576","0.00038733235096044","4.05331186960634e-05","FALSE","unif","1.38883573179648e-08","3.66962127351655e-10","5.5"
"23","796","837","0.0463754998397777","0.000180966272284983","1.52940114556055e-05","FALSE","unif","2.80864852234448e-08","5.60720248010682e-10","4.5"
