set_id,timestamp,mote_id,has_fault_type,temperature
8,'2007-09-19T14:58:32',6,8,4.6487
8,'2007-09-19T15:00:32',6,8,4.4372
8,'2007-09-19T15:02:32',6,8,4.5666
8,'2007-09-19T15:04:32',6,8,4.5633
8,'2007-09-19T15:06:32',6,8,3.2994
8,'2007-09-19T15:08:31',6,8,5.1605
8,'2007-09-19T15:10:31',6,8,4.6342
8,'2007-09-19T15:12:32',6,8,3.6012
8,'2007-09-19T15:14:32',6,8,5.5383
8,'2007-09-19T15:16:32',6,8,5.6692
8,'2007-09-19T15:18:32',6,8,4.5581
8,'2007-09-19T15:20:32',6,8,3.876
8,'2007-09-19T15:22:32',6,8,4.7322
8,'2007-09-19T15:24:32',6,8,4.8729
8,'2007-09-19T15:26:32',6,8,4.668
8,'2007-09-19T15:28:31',6,8,4.8682
8,'2007-09-19T15:30:31',6,8,4.6534
8,'2007-09-19T15:32:31',6,8,2.7928
8,'2007-09-19T15:34:31',6,8,3.5107
8,'2007-09-19T15:36:31',6,8,5.8145
8,'2007-09-19T15:38:31',6,8,4.1054
8,'2007-09-19T15:40:31',6,8,5.1831
8,'2007-09-19T15:42:31',6,8,3.9374
8,'2007-09-19T15:44:31',6,8,3.1749
8,'2007-09-19T15:46:31',6,8,4.3098
8,'2007-09-19T15:48:31',6,8,4.7642
8,'2007-09-19T15:50:31',6,8,3.2626
8,'2007-09-19T15:52:31',6,8,4.1669
8,'2007-09-19T15:54:31',6,8,4.5314
8,'2007-09-19T15:56:31',6,8,4.0857
8,'2007-09-19T15:58:31',6,8,4.3506
8,'2007-09-19T16:00:31',6,8,4.1125
8,'2007-09-19T16:02:31',6,8,4.0524
8,'2007-09-19T16:04:31',6,8,3.2125
8,'2007-09-19T16:06:31',6,8,3.5593
8,'2007-09-19T16:08:31',6,8,3.7406
8,'2007-09-19T16:10:31',6,8,3.8853
8,'2007-09-19T16:12:31',6,8,4.7756
8,'2007-09-19T16:14:31',6,8,2.6921
8,'2007-09-19T16:16:31',6,8,3.6097
8,'2007-09-19T16:18:31',6,8,4.9356
8,'2007-09-19T16:20:31',6,8,4.3467
8,'2007-09-19T16:22:31',6,8,5.0971
8,'2007-09-19T16:24:31',6,8,3.8444
8,'2007-09-19T16:26:31',6,8,4.6841
8,'2007-09-19T16:28:31',6,8,3.0269
8,'2007-09-19T16:30:31',6,8,3.1726
8,'2007-09-19T16:43:46',6,8,4.5966
8,'2007-09-19T16:45:46',6,8,3.3434
8,'2007-09-19T16:47:46',6,8,4.0016
8,'2007-09-19T16:49:46',6,8,3.8187
8,'2007-09-19T16:51:46',6,8,4.4324
8,'2007-09-19T16:53:46',6,8,3.5156
8,'2007-09-19T16:55:46',6,8,4.2506
8,'2007-09-19T16:57:46',6,8,3.2618
8,'2007-09-19T16:59:46',6,8,3.6492
8,'2007-09-19T17:01:46',6,8,4.8089
8,'2007-09-19T17:03:46',6,8,4.7674
8,'2007-09-19T17:05:46',6,0,1.98
