set_id,timestamp,mote_id,has_fault_type,temperature
3,'2007-09-14T22:56:12',2,0,5.39
3,'2007-09-14T22:58:12',2,0,5.34
3,'2007-09-14T23:00:12',2,0,5.16
3,'2007-09-14T23:02:12',2,0,5.54
3,'2007-09-14T23:04:12',2,0,5.3
3,'2007-09-14T23:06:12',2,0,5.2
3,'2007-09-14T23:08:12',2,0,5.01
3,'2007-09-14T23:10:12',2,0,4.98
3,'2007-09-14T23:12:12',2,0,5
3,'2007-09-14T23:14:12',2,0,5.04
3,'2007-09-14T23:16:12',2,0,5.12
3,'2007-09-14T23:18:12',2,0,5.04
3,'2007-09-14T23:20:12',2,0,5.38
3,'2007-09-14T23:22:12',2,0,5.49
3,'2007-09-14T23:24:12',2,0,5.22
3,'2007-09-14T23:26:12',2,0,5.19
3,'2007-09-14T23:28:12',2,0,5.47
3,'2007-09-14T23:30:12',2,0,5.6
3,'2007-09-14T23:32:12',2,0,6.08
3,'2007-09-14T23:34:12',2,0,6.06
3,'2007-09-14T23:36:12',2,0,5.99
3,'2007-09-14T23:38:12',2,0,6.02
3,'2007-09-14T23:40:12',2,0,5.84
3,'2007-09-14T23:42:12',2,0,5.96
3,'2007-09-14T23:44:12',2,0,5.95
3,'2007-09-14T23:46:12',2,0,5.7
3,'2007-09-14T23:48:12',2,0,5.84
3,'2007-09-14T23:50:12',2,0,5.82
3,'2007-09-14T23:52:12',2,0,5.93
3,'2007-09-14T23:54:12',2,0,5.83
3,'2007-09-14T23:56:12',2,0,5.62
3,'2007-09-14T23:58:12',2,0,5.54
3,'2007-09-15T00:00:12',2,0,5.86
3,'2007-09-15T00:02:12',2,0,5.76
3,'2007-09-15T00:04:12',2,0,5.89
3,'2007-09-15T00:06:12',2,0,5.78
3,'2007-09-15T00:08:12',2,0,5.8
3,'2007-09-15T00:10:12',2,0,5.66
3,'2007-09-15T00:12:12',2,0,5.67
3,'2007-09-15T00:14:12',2,0,5.72
3,'2007-09-15T00:16:12',2,0,5.62
3,'2007-09-15T00:18:12',2,0,5.56
3,'2007-09-15T00:20:12',2,0,5.56
3,'2007-09-15T00:22:12',2,0,5.48
3,'2007-09-15T00:24:12',2,0,5.5
3,'2007-09-15T00:26:12',2,0,5.48
