set_id,timestamp,mote_id,has_fault_type,temperature
28,'2007-09-20T20:50:51',17,0,3.46
28,'2007-09-20T20:52:51',17,0,3.36
28,'2007-09-20T20:54:51',17,0,3.34
28,'2007-09-20T20:56:51',17,0,3.13
28,'2007-09-20T20:58:51',17,0,2.98
28,'2007-09-20T21:00:51',17,0,2.94
28,'2007-09-20T21:02:51',17,0,3.36
28,'2007-09-20T21:04:51',17,0,3.32
28,'2007-09-20T21:06:51',17,0,3.41
28,'2007-09-20T21:08:51',17,0,3.56
28,'2007-09-20T21:10:51',17,0,3.8
28,'2007-09-20T21:12:51',17,0,4.01
28,'2007-09-20T21:14:51',17,0,3.65
28,'2007-09-20T21:16:51',17,0,3.87
28,'2007-09-20T21:18:51',17,0,3.83
28,'2007-09-20T21:20:51',17,0,4.1
28,'2007-09-20T21:22:51',17,0,4.06
28,'2007-09-20T21:24:51',17,0,3.92
28,'2007-09-20T21:26:51',17,0,3.74
28,'2007-09-20T21:28:51',17,0,3.76
28,'2007-09-20T21:30:51',17,0,3.8
28,'2007-09-20T21:32:51',17,0,3.73
28,'2007-09-20T21:34:51',17,0,3.82
28,'2007-09-20T21:36:51',17,0,3.88
28,'2007-09-20T21:38:51',17,0,3.7
28,'2007-09-20T21:40:51',17,0,3.61
28,'2007-09-20T21:42:51',17,0,3.5
28,'2007-09-20T21:44:51',17,0,3.43
28,'2007-09-20T21:46:51',17,0,3.22
28,'2007-09-20T21:48:51',17,0,3.34
28,'2007-09-20T21:50:51',17,0,3.4
28,'2007-09-20T21:52:51',17,0,3.61
28,'2007-09-20T21:54:51',17,0,3.5
28,'2007-09-20T21:56:51',17,0,3.99
28,'2007-09-20T21:58:51',17,0,3.85
28,'2007-09-20T22:00:50',17,0,3.92
28,'2007-09-20T22:00:51',17,0,3.92
28,'2007-09-20T22:02:50',17,0,3.81
28,'2007-09-20T22:04:50',17,0,3.67
28,'2007-09-20T22:06:50',17,0,3.86
28,'2007-09-20T22:08:50',17,0,3.86
28,'2007-09-20T22:10:50',17,0,3.7
28,'2007-09-20T22:12:50',17,0,3.72
28,'2007-09-20T22:14:51',17,0,3.66
28,'2007-09-20T22:16:51',17,0,3.78
28,'2007-09-20T22:18:51',17,0,3.95
28,'2007-09-20T22:20:51',17,0,4.04
28,'2007-09-20T22:22:51',17,0,3.84
28,'2007-09-20T22:24:51',17,0,3.78
28,'2007-09-20T22:26:51',17,0,3.82
28,'2007-09-20T22:28:51',17,0,3.83
28,'2007-09-20T22:30:51',17,0,4.12
28,'2007-09-20T22:32:51',17,8,12.717
28,'2007-09-20T22:34:51',17,8,10.851
28,'2007-09-20T22:36:51',17,8,11.401
28,'2007-09-20T22:38:51',17,8,12.201
28,'2007-09-20T22:40:51',17,8,11.583
28,'2007-09-20T22:42:51',17,8,12.341
28,'2007-09-20T22:44:51',17,8,11.756
28,'2007-09-20T22:46:51',17,8,12.483
28,'2007-09-20T22:48:51',17,8,12.314
28,'2007-09-20T22:50:51',17,8,12.959
28,'2007-09-20T22:52:51',17,8,13.291
28,'2007-09-20T22:54:51',17,8,12.565
28,'2007-09-20T22:56:51',17,8,11.972
28,'2007-09-20T22:58:51',17,8,11.989
28,'2007-09-20T23:00:51',17,8,11.836
28,'2007-09-20T23:02:51',17,8,12.43
28,'2007-09-20T23:04:51',17,8,11.927
28,'2007-09-20T23:06:51',17,8,11.952
28,'2007-09-20T23:08:51',17,8,11.687
28,'2007-09-20T23:10:51',17,8,12.255
28,'2007-09-20T23:12:51',17,8,12.736
28,'2007-09-20T23:14:51',17,8,12.059
28,'2007-09-20T23:16:51',17,8,12.425
28,'2007-09-20T23:18:51',17,8,11.75
28,'2007-09-20T23:20:51',17,8,12.389
28,'2007-09-20T23:22:51',17,8,13.265
28,'2007-09-20T23:24:51',17,8,11.555
28,'2007-09-20T23:26:51',17,8,12.893
28,'2007-09-20T23:28:51',17,8,12.164
28,'2007-09-20T23:30:51',17,8,12.288
28,'2007-09-20T23:32:51',17,8,11.706
28,'2007-09-20T23:34:51',17,8,12.094
28,'2007-09-20T23:36:51',17,8,11.891
28,'2007-09-20T23:38:51',17,8,11.99
28,'2007-09-20T23:40:51',17,8,11.975
28,'2007-09-20T23:42:51',17,8,12.647
28,'2007-09-20T23:44:51',17,8,12.407
28,'2007-09-20T23:46:51',17,8,12.03
28,'2007-09-20T23:48:51',17,8,11.78
28,'2007-09-20T23:50:50',17,8,12.667
28,'2007-09-20T23:52:50',17,8,11.73
28,'2007-09-20T23:54:50',17,8,11.805
28,'2007-09-20T23:56:50',17,8,11.366
28,'2007-09-20T23:58:50',17,8,12.02
28,'2007-09-21T00:00:50',17,8,11.911
28,'2007-09-21T00:02:50',17,8,11.684
28,'2007-09-21T00:04:50',17,8,12.336
28,'2007-09-21T00:06:50',17,8,11.533
28,'2007-09-21T00:08:50',17,8,11.829
28,'2007-09-21T00:10:50',17,8,12.423
28,'2007-09-21T00:12:50',17,8,11.853
28,'2007-09-21T00:14:50',17,8,11.678
28,'2007-09-21T00:16:50',17,8,12.522
28,'2007-09-21T00:18:50',17,8,11.814
28,'2007-09-21T00:20:50',17,8,11.155
28,'2007-09-21T00:22:50',17,8,11.343
28,'2007-09-21T00:24:50',17,8,12.126
28,'2007-09-21T00:26:49',17,8,11.809
28,'2007-09-21T00:28:49',17,8,11.528
28,'2007-09-21T00:30:49',17,8,11.536
28,'2007-09-21T00:32:49',17,8,11.622
28,'2007-09-21T00:34:49',17,8,12.546
28,'2007-09-21T00:36:49',17,8,12.973
28,'2007-09-21T00:38:49',17,8,11.692
28,'2007-09-21T00:40:49',17,8,11.46
28,'2007-09-21T00:42:49',17,8,11.539
28,'2007-09-21T00:44:49',17,8,10.889
28,'2007-09-21T00:46:49',17,8,11.571
28,'2007-09-21T00:48:49',17,8,11.659
28,'2007-09-21T00:50:49',17,8,11.523
28,'2007-09-21T00:52:49',17,8,11.83
28,'2007-09-21T00:54:49',17,8,12.253
28,'2007-09-21T00:56:49',17,8,11.547
28,'2007-09-21T00:58:49',17,8,11.157
28,'2007-09-21T01:00:49',17,8,11.418
28,'2007-09-21T01:02:49',17,8,11.134
28,'2007-09-21T01:04:49',17,8,11.961
28,'2007-09-21T01:06:49',17,8,11.987
28,'2007-09-21T01:08:49',17,8,12.141
28,'2007-09-21T01:10:49',17,8,12.544
28,'2007-09-21T01:12:49',17,8,12.76
28,'2007-09-21T01:14:49',17,8,11.657
28,'2007-09-21T01:16:49',17,8,12.232
28,'2007-09-21T01:18:49',17,8,11.711
28,'2007-09-21T01:20:49',17,8,12.023
28,'2007-09-21T01:22:49',17,8,11.114
28,'2007-09-21T01:24:49',17,8,11.478
28,'2007-09-21T01:26:49',17,8,11.316
28,'2007-09-21T01:28:49',17,8,10.996
28,'2007-09-21T01:30:49',17,8,11.61
28,'2007-09-21T01:32:49',17,8,11.852
28,'2007-09-21T01:34:49',17,8,12.136
28,'2007-09-21T01:36:49',17,8,11.982
28,'2007-09-21T01:38:49',17,8,11.355
28,'2007-09-21T01:40:49',17,8,12.061
28,'2007-09-21T01:42:49',17,8,11.614
28,'2007-09-21T01:44:49',17,8,11.142
28,'2007-09-21T01:46:49',17,8,11.225
28,'2007-09-21T01:48:49',17,8,12.18
28,'2007-09-21T01:50:49',17,8,12.154
28,'2007-09-21T01:52:49',17,8,11.117
28,'2007-09-21T01:54:49',17,8,12.177
28,'2007-09-21T01:56:49',17,8,10.812
28,'2007-09-21T01:58:49',17,8,11.617
28,'2007-09-21T02:00:49',17,8,10.811
28,'2007-09-21T02:02:49',17,8,10.992
28,'2007-09-21T02:04:49',17,8,11.516
28,'2007-09-21T02:06:49',17,8,11.841
28,'2007-09-21T02:08:49',17,8,11.246
28,'2007-09-21T02:10:49',17,8,11.785
28,'2007-09-21T02:12:49',17,8,11.775
28,'2007-09-21T02:14:49',17,8,12.284
28,'2007-09-21T02:16:49',17,8,11.86
28,'2007-09-21T02:18:51',17,8,12.33
28,'2007-09-21T02:20:51',17,8,12.071
28,'2007-09-21T02:22:49',17,8,11.38
28,'2007-09-21T02:24:51',17,8,11.913
28,'2007-09-21T02:26:50',17,8,11.829
28,'2007-09-21T02:28:50',17,8,11.615
28,'2007-09-21T02:30:50',17,8,11.489
28,'2007-09-21T02:32:50',17,8,11.077
28,'2007-09-21T02:34:51',17,8,11.664
28,'2007-09-21T02:36:51',17,8,12.229
28,'2007-09-21T02:38:51',17,8,12.492
28,'2007-09-21T02:40:51',17,8,11.464
28,'2007-09-21T02:42:51',17,8,11.957
28,'2007-09-21T02:44:52',17,8,12.58
28,'2007-09-21T02:46:50',17,8,11.819
28,'2007-09-21T02:48:50',17,8,12.28
28,'2007-09-21T02:50:52',17,8,11.077
28,'2007-09-21T02:52:52',17,8,10.669
28,'2007-09-21T02:54:52',17,8,12.56
28,'2007-09-21T02:56:52',17,8,12.879
28,'2007-09-21T02:58:52',17,8,10.815
28,'2007-09-21T03:00:52',17,8,10.498
28,'2007-09-21T03:02:52',17,8,11.696
28,'2007-09-21T03:04:52',17,8,12.003
28,'2007-09-21T03:06:52',17,8,11.941
28,'2007-09-21T03:08:52',17,8,12.2
28,'2007-09-21T03:10:52',17,8,12.672
28,'2007-09-21T03:12:52',17,8,11.519
28,'2007-09-21T03:14:52',17,8,11.608
28,'2007-09-21T03:16:52',17,8,11.885
28,'2007-09-21T03:18:52',17,8,11.534
28,'2007-09-21T03:20:52',17,8,12.472
28,'2007-09-21T03:22:52',17,8,11.609
28,'2007-09-21T03:24:52',17,8,11.814
28,'2007-09-21T03:26:52',17,8,11.731
28,'2007-09-21T03:28:52',17,8,12.112
28,'2007-09-21T03:30:52',17,8,13.201
28,'2007-09-21T03:32:52',17,8,11.88
28,'2007-09-21T03:34:52',17,8,13.159
28,'2007-09-21T03:36:52',17,8,12.23
28,'2007-09-21T03:38:52',17,8,10.796
28,'2007-09-21T03:40:52',17,8,11.362
28,'2007-09-21T03:42:52',17,8,12.24
28,'2007-09-21T03:44:52',17,8,11.881
28,'2007-09-21T03:46:52',17,8,12.066
28,'2007-09-21T03:48:52',17,8,11.728
28,'2007-09-21T03:50:52',17,8,12.385
28,'2007-09-21T03:52:52',17,8,11.616
28,'2007-09-21T03:54:52',17,8,12.657
28,'2007-09-21T03:56:52',17,8,11.968
28,'2007-09-21T03:58:52',17,8,11.556
28,'2007-09-21T04:00:52',17,8,11.616
28,'2007-09-21T04:02:52',17,8,11.991
28,'2007-09-21T04:04:52',17,8,12.578
28,'2007-09-21T04:06:52',17,8,12.073
28,'2007-09-21T04:08:52',17,8,12.41
28,'2007-09-21T04:10:52',17,8,12.134
28,'2007-09-21T04:12:52',17,8,11.598
28,'2007-09-21T04:14:52',17,8,13.876
28,'2007-09-21T04:16:52',17,8,12.231
28,'2007-09-21T04:18:52',17,8,11.278
28,'2007-09-21T04:20:52',17,8,11.644
28,'2007-09-21T04:22:52',17,8,11.781
28,'2007-09-21T04:24:52',17,8,10.985
28,'2007-09-21T04:26:52',17,8,11.17
28,'2007-09-21T04:28:52',17,8,11.594
28,'2007-09-21T04:30:52',17,8,12.442
28,'2007-09-21T04:32:52',17,8,13.104
28,'2007-09-21T04:34:52',17,8,12.225
28,'2007-09-21T04:36:52',17,8,11.189
28,'2007-09-21T04:38:52',17,8,12.451
28,'2007-09-21T04:40:52',17,8,11.428
28,'2007-09-21T04:42:52',17,8,11.852
28,'2007-09-21T04:44:52',17,8,12.168
28,'2007-09-21T04:46:52',17,8,11.576
28,'2007-09-21T04:48:52',17,8,11.5
28,'2007-09-21T04:50:52',17,8,11.85
28,'2007-09-21T04:52:52',17,8,11.164
28,'2007-09-21T04:54:52',17,8,11.228
28,'2007-09-21T04:56:52',17,8,11.671
28,'2007-09-21T04:58:52',17,8,11.994
28,'2007-09-21T05:00:52',17,8,11.811
28,'2007-09-21T05:02:52',17,8,11.625
28,'2007-09-21T05:04:52',17,8,11.389
28,'2007-09-21T05:06:52',17,8,10.614
28,'2007-09-21T05:08:52',17,8,11.474
28,'2007-09-21T05:10:52',17,8,11.194
28,'2007-09-21T05:12:52',17,8,11.36
28,'2007-09-21T05:14:52',17,8,11.78
28,'2007-09-21T05:16:52',17,8,12.096
28,'2007-09-21T05:18:52',17,8,11.37
28,'2007-09-21T05:20:52',17,8,11.843
28,'2007-09-21T05:22:52',17,8,10.476
28,'2007-09-21T05:24:52',17,8,11.47
28,'2007-09-21T05:26:49',17,8,12.18
28,'2007-09-21T05:28:49',17,8,11.424
28,'2007-09-21T05:30:49',17,8,11.666
28,'2007-09-21T05:32:49',17,8,12.937
28,'2007-09-21T05:34:49',17,8,11.983
28,'2007-09-21T05:36:49',17,8,11.738
28,'2007-09-21T05:38:49',17,8,11.02
28,'2007-09-21T05:40:49',17,8,12.09
28,'2007-09-21T05:42:49',17,8,10.968
28,'2007-09-21T05:44:49',17,8,11.651
28,'2007-09-21T05:46:48',17,8,11.685
28,'2007-09-21T05:48:48',17,8,12.067
28,'2007-09-21T05:50:48',17,8,11.99
28,'2007-09-21T05:52:48',17,0,3.34
28,'2007-09-21T05:54:48',17,0,3.38
28,'2007-09-21T05:56:48',17,0,3.46
28,'2007-09-21T05:58:48',17,0,3.35
28,'2007-09-21T06:00:48',17,0,3.32
28,'2007-09-21T06:02:48',17,0,3.44
28,'2007-09-21T06:04:48',17,0,3.56
28,'2007-09-21T06:06:48',17,0,3.38
28,'2007-09-21T06:08:48',17,0,3.39
28,'2007-09-21T06:10:48',17,0,3.28
28,'2007-09-21T06:12:48',17,0,3.42
28,'2007-09-21T06:14:48',17,0,3.78
28,'2007-09-21T06:16:48',17,0,3.76
28,'2007-09-21T06:18:48',17,0,3.52
28,'2007-09-21T06:20:48',17,0,3.44
28,'2007-09-21T06:22:48',17,0,3.46
28,'2007-09-21T06:24:48',17,0,3.52
28,'2007-09-21T06:26:48',17,0,3.87
28,'2007-09-21T06:28:48',17,0,3.75
28,'2007-09-21T06:30:48',17,0,3.78
28,'2007-09-21T06:32:48',17,0,3.7
28,'2007-09-21T06:34:48',17,0,3.71
28,'2007-09-21T06:36:48',17,0,3.66
28,'2007-09-21T06:38:48',17,0,3.79
28,'2007-09-21T06:40:48',17,0,3.68
28,'2007-09-21T06:42:48',17,0,3.52
28,'2007-09-21T06:44:48',17,0,3.6
28,'2007-09-21T06:46:48',17,0,3.79
28,'2007-09-21T06:48:48',17,0,3.88
28,'2007-09-21T06:50:48',17,0,3.88
28,'2007-09-21T06:52:48',17,0,3.9
28,'2007-09-21T06:54:48',17,0,3.68
28,'2007-09-21T06:56:48',17,0,3.69
28,'2007-09-21T06:58:48',17,0,3.86
28,'2007-09-21T07:00:48',17,0,3.8
28,'2007-09-21T07:02:48',17,0,3.7
28,'2007-09-21T07:04:48',17,0,3.68
28,'2007-09-21T07:06:48',17,0,3.62
28,'2007-09-21T07:08:48',17,0,3.62
28,'2007-09-21T07:10:48',17,0,3.7
28,'2007-09-21T07:12:48',17,0,3.72
28,'2007-09-21T07:14:48',17,0,3.6
28,'2007-09-21T07:16:48',17,0,3.9
28,'2007-09-21T07:18:48',17,0,3.78
28,'2007-09-21T07:20:48',17,0,4.05
28,'2007-09-21T07:22:48',17,0,3.78
28,'2007-09-21T07:24:48',17,0,3.99
28,'2007-09-21T07:26:48',17,0,4.29
28,'2007-09-21T07:28:48',17,0,3.84
28,'2007-09-21T07:30:48',17,0,3.81
28,'2007-09-21T07:32:48',17,0,3.86
28,'2007-09-21T07:34:48',17,0,3.92
28,'2007-09-21T07:36:48',17,0,4.05
28,'2007-09-21T07:38:48',17,0,4.06
28,'2007-09-21T07:40:48',17,0,4.2
28,'2007-09-21T07:42:48',17,0,4.18
28,'2007-09-21T07:44:48',17,0,4.4
28,'2007-09-21T07:46:48',17,0,4.34
28,'2007-09-21T07:48:48',17,0,4.26
28,'2007-09-21T07:50:48',17,0,4.39
28,'2007-09-21T07:52:48',17,0,4.16
28,'2007-09-21T07:54:48',17,0,4.3
28,'2007-09-21T07:56:48',17,0,4.3
28,'2007-09-21T07:58:48',17,0,4.52
28,'2007-09-21T08:00:48',17,0,4.46
28,'2007-09-21T08:02:48',17,0,5
28,'2007-09-21T08:04:48',17,0,4.92
28,'2007-09-21T08:06:48',17,0,5.36
28,'2007-09-21T08:08:48',17,0,5.36
28,'2007-09-21T08:10:48',17,0,5.07
28,'2007-09-21T08:12:48',17,0,5.24
28,'2007-09-21T08:14:48',17,0,5.28
28,'2007-09-21T08:16:48',17,0,5.07
28,'2007-09-21T08:18:48',17,0,5.32
28,'2007-09-21T08:20:48',17,0,5.18
28,'2007-09-21T08:22:48',17,0,5.14
28,'2007-09-21T08:24:48',17,0,5
28,'2007-09-21T08:26:49',17,0,5.09
28,'2007-09-21T08:28:49',17,0,4.88
28,'2007-09-21T08:30:49',17,0,5.04
28,'2007-09-21T08:32:49',17,0,5.7
28,'2007-09-21T08:34:49',17,0,5.48
28,'2007-09-21T08:36:49',17,0,5.02
28,'2007-09-21T08:38:49',17,0,5.34
28,'2007-09-21T08:40:49',17,0,5.31
28,'2007-09-21T08:42:49',17,0,4.91
28,'2007-09-21T08:44:49',17,0,4.5
28,'2007-09-21T08:46:49',17,0,5.18
28,'2007-09-21T08:48:49',17,0,4.9
28,'2007-09-21T08:50:49',17,0,4.79
28,'2007-09-21T08:52:49',17,0,4.92
28,'2007-09-21T08:54:49',17,0,5
28,'2007-09-21T08:56:49',17,0,5
28,'2007-09-21T08:58:49',17,0,4.7
28,'2007-09-21T09:00:49',17,0,4.93
