set_id,timestamp,mote_id,has_fault_type,light,temperature
82,'2004-02-29T00:00:50',34,0,60.72,18.499
82,'2004-02-29T00:01:53',34,0,60.72,18.499
82,'2004-02-29T00:02:19',34,0,60.72,18.499
82,'2004-02-29T00:02:48',34,0,60.72,18.489
82,'2004-02-29T00:03:18',34,0,60.72,18.499
82,'2004-02-29T00:03:48',34,0,60.72,18.489
82,'2004-02-29T00:05:49',34,0,60.72,18.469
82,'2004-02-29T00:09:50',34,0,60.72,18.45
82,'2004-02-29T00:10:22',34,0,60.72,18.44
82,'2004-02-29T00:10:49',34,0,60.72,18.44
82,'2004-02-29T00:11:18',34,0,60.72,18.44
82,'2004-02-29T00:12:48',34,0,60.72,18.44
82,'2004-02-29T00:13:18',34,0,60.72,18.42
82,'2004-02-29T00:13:49',34,0,60.72,18.42
82,'2004-02-29T00:14:48',34,0,60.72,18.44
82,'2004-02-29T00:15:19',34,0,60.72,18.44
82,'2004-02-29T00:16:21',34,0,60.72,18.44
82,'2004-02-29T00:17:48',34,0,60.72,18.42
82,'2004-02-29T00:18:19',34,0,60.72,18.43
82,'2004-02-29T00:19:18',34,0,60.72,18.411
82,'2004-02-29T00:19:51',34,0,60.72,18.42
82,'2004-02-29T00:20:19',34,0,60.72,18.42
82,'2004-02-29T00:20:51',34,0,60.72,18.401
82,'2004-02-29T00:21:18',34,0,60.72,18.42
82,'2004-02-29T00:21:48',34,0,60.72,18.42
82,'2004-02-29T00:24:23',34,0,60.72,18.391
82,'2004-02-29T00:26:18',34,0,60.72,18.362
82,'2004-02-29T00:27:20',34,0,60.72,18.342
82,'2004-02-29T00:28:48',34,0,60.72,18.362
82,'2004-02-29T00:29:18',34,0,60.72,18.362
82,'2004-02-29T00:30:19',34,0,60.72,18.362
82,'2004-02-29T00:31:22',34,0,60.72,18.332
82,'2004-02-29T00:33:48',34,0,60.72,18.322
82,'2004-02-29T00:35:18',34,0,60.72,18.322
82,'2004-02-29T00:36:19',34,0,60.72,18.322
82,'2004-02-29T00:38:21',34,0,60.72,18.322
82,'2004-02-29T00:41:48',34,0,60.72,18.303
82,'2004-02-29T00:42:18',34,0,60.72,18.293
82,'2004-02-29T00:43:18',34,0,60.72,18.283
82,'2004-02-29T00:43:49',34,0,60.72,18.283
82,'2004-02-29T00:44:19',34,0,60.72,18.283
82,'2004-02-29T00:44:48',34,0,60.72,18.264
82,'2004-02-29T00:46:19',34,0,60.72,18.264
82,'2004-02-29T00:46:48',34,0,60.72,18.244
82,'2004-02-29T00:49:23',34,0,60.72,18.224
82,'2004-02-29T00:49:48',34,0,60.72,18.224
82,'2004-02-29T00:50:48',34,0,60.72,18.205
82,'2004-02-29T00:51:49',34,0,60.72,18.185
82,'2004-02-29T00:52:19',34,0,60.72,18.195
82,'2004-02-29T00:54:18',34,0,60.72,18.156
82,'2004-02-29T00:55:20',34,0,60.72,18.156
82,'2004-02-29T00:55:49',34,0,60.72,18.166
82,'2004-02-29T00:56:18',34,0,60.72,18.166
82,'2004-02-29T00:56:48',34,0,60.72,18.146
82,'2004-02-29T01:00:53',34,0,60.72,18.087
82,'2004-02-29T01:03:22',34,0,60.72,18.087
82,'2004-02-29T01:03:52',34,0,60.72,18.077
82,'2004-02-29T01:04:48',34,0,60.72,18.068
82,'2004-02-29T01:05:18',34,0,60.72,18.058
82,'2004-02-29T01:05:49',34,0,60.72,18.048
82,'2004-02-29T01:06:18',34,0,60.72,18.058
82,'2004-02-29T01:06:48',34,0,60.72,18.038
82,'2004-02-29T01:07:19',34,0,60.72,18.028
82,'2004-02-29T01:07:50',34,0,60.72,18.038
82,'2004-02-29T01:08:52',34,0,60.72,18.019
82,'2004-02-29T01:09:21',34,0,60.72,18.019
82,'2004-02-29T01:09:50',34,0,60.72,18.009
82,'2004-02-29T01:10:52',34,0,60.72,18.009
82,'2004-02-29T01:11:21',34,0,60.72,17.999
82,'2004-02-29T01:11:49',34,0,60.72,17.989
82,'2004-02-29T01:12:21',34,0,60.72,17.999
82,'2004-02-29T01:13:22',34,0,60.72,17.989
82,'2004-02-29T01:14:48',34,0,60.72,17.979
82,'2004-02-29T01:15:53',34,0,60.72,17.989
82,'2004-02-29T01:16:20',34,0,60.72,17.989
82,'2004-02-29T01:16:53',34,0,60.72,17.989
82,'2004-02-29T01:17:19',34,0,60.72,17.979
82,'2004-02-29T01:17:50',34,0,60.72,17.989
82,'2004-02-29T01:18:49',34,0,60.72,17.979
82,'2004-02-29T01:19:50',34,0,60.72,17.97
82,'2004-02-29T01:20:22',34,0,60.72,17.979
82,'2004-02-29T01:21:22',34,0,60.72,17.979
82,'2004-02-29T01:22:22',34,0,60.72,17.95
82,'2004-02-29T01:22:48',34,0,60.72,17.94
82,'2004-02-29T01:23:51',34,0,60.72,17.95
82,'2004-02-29T01:24:20',34,0,60.72,17.95
82,'2004-02-29T01:25:21',34,0,60.72,17.95
82,'2004-02-29T01:26:21',34,0,60.72,17.93
82,'2004-02-29T01:26:52',34,0,60.72,17.911
82,'2004-02-29T01:28:18',34,0,60.72,17.891
82,'2004-02-29T01:28:52',34,0,60.72,17.901
82,'2004-02-29T01:29:22',34,0,60.72,17.901
82,'2004-02-29T01:30:18',34,0,60.72,17.891
82,'2004-02-29T01:30:49',34,0,60.72,17.901
82,'2004-02-29T01:31:18',34,0,60.72,17.891
82,'2004-02-29T01:32:49',34,0,60.72,17.881
82,'2004-02-29T01:33:50',34,0,60.72,17.872
82,'2004-02-29T01:34:48',34,0,60.72,17.862
82,'2004-02-29T01:36:50',34,0,60.72,17.852
82,'2004-02-29T01:37:18',34,0,60.72,17.842
82,'2004-02-29T01:38:18',34,0,60.72,17.832
82,'2004-02-29T01:39:18',34,0,60.72,17.852
82,'2004-02-29T01:41:51',34,0,60.72,17.832
82,'2004-02-29T01:42:19',34,0,60.72,17.823
82,'2004-02-29T01:42:48',34,0,60.72,17.823
82,'2004-02-29T01:43:19',34,0,60.72,17.813
82,'2004-02-29T01:45:49',34,0,60.72,17.823
82,'2004-02-29T01:48:21',34,0,60.72,17.793
82,'2004-02-29T01:49:23',34,0,60.72,17.793
82,'2004-02-29T01:54:20',34,0,60.72,17.754
82,'2004-02-29T01:55:18',34,0,60.72,17.754
82,'2004-02-29T01:55:48',34,0,60.72,17.754
82,'2004-02-29T01:58:48',34,0,60.72,17.754
82,'2004-02-29T01:59:51',34,0,60.72,17.754
82,'2004-02-29T02:01:50',34,0,60.72,17.734
82,'2004-02-29T02:02:48',34,0,60.72,17.734
82,'2004-02-29T02:03:18',34,0,60.72,17.734
82,'2004-02-29T02:04:18',34,0,60.72,17.715
82,'2004-02-29T02:04:48',34,0,60.72,17.725
82,'2004-02-29T02:05:21',34,0,60.72,17.734
82,'2004-02-29T02:05:49',34,0,60.72,17.715
82,'2004-02-29T02:06:18',34,0,60.72,17.725
82,'2004-02-29T02:08:18',34,0,57.04,17.705
82,'2004-02-29T02:08:48',34,0,60.72,17.695
82,'2004-02-29T02:09:48',34,0,57.04,17.685
82,'2004-02-29T02:10:20',34,0,57.04,17.695
82,'2004-02-29T02:10:49',34,0,57.04,17.695
82,'2004-02-29T02:13:22',34,0,57.04,17.676
82,'2004-02-29T02:14:49',34,0,57.04,17.656
82,'2004-02-29T02:15:49',34,0,57.04,17.627
82,'2004-02-29T02:17:49',34,0,57.04,17.617
82,'2004-02-29T02:18:18',34,0,57.04,17.636
82,'2004-02-29T02:20:48',34,0,57.04,17.646
82,'2004-02-29T02:22:49',34,0,57.04,17.636
82,'2004-02-29T02:23:48',34,0,57.04,17.617
82,'2004-02-29T02:24:18',34,0,57.04,17.607
82,'2004-02-29T02:24:52',34,0,57.04,17.597
82,'2004-02-29T02:25:19',34,0,57.04,17.607
82,'2004-02-29T02:26:18',34,0,57.04,17.587
82,'2004-02-29T02:27:18',34,0,57.04,17.597
82,'2004-02-29T02:28:18',34,0,57.04,17.578
82,'2004-02-29T02:29:22',34,0,57.04,17.568
82,'2004-02-29T02:29:48',34,0,57.04,17.568
82,'2004-02-29T02:30:49',34,0,57.04,17.548
82,'2004-02-29T02:31:18',34,0,57.04,17.538
82,'2004-02-29T02:31:50',34,0,57.04,17.538
82,'2004-02-29T02:33:18',34,0,57.04,17.509
82,'2004-02-29T02:34:19',34,0,57.04,17.499
82,'2004-02-29T02:34:49',34,0,57.04,17.499
82,'2004-02-29T02:36:49',34,0,57.04,17.499
82,'2004-02-29T02:37:22',34,0,57.04,17.499
82,'2004-02-29T02:38:49',34,0,57.04,17.48
82,'2004-02-29T02:39:18',34,0,57.04,17.499
82,'2004-02-29T02:40:19',34,0,57.04,17.48
82,'2004-02-29T02:40:48',34,0,57.04,17.48
82,'2004-02-29T02:41:54',34,0,57.04,17.489
82,'2004-02-29T02:42:18',34,0,57.04,17.48
82,'2004-02-29T02:44:18',34,0,57.04,17.48
82,'2004-02-29T02:44:48',34,0,57.04,17.46
82,'2004-02-29T02:46:48',34,0,57.04,17.45
82,'2004-02-29T02:47:48',34,0,57.04,17.431
82,'2004-02-29T02:48:18',34,0,57.04,17.44
82,'2004-02-29T02:49:49',34,0,57.04,17.411
82,'2004-02-29T02:50:18',34,0,57.04,17.411
82,'2004-02-29T02:51:48',34,0,57.04,17.382
82,'2004-02-29T02:52:20',34,0,57.04,17.382
82,'2004-02-29T02:53:25',34,0,57.04,17.382
82,'2004-02-29T02:55:18',34,0,57.04,17.362
82,'2004-02-29T02:55:48',34,0,57.04,17.382
82,'2004-02-29T02:56:18',34,0,57.04,17.382
82,'2004-02-29T02:56:49',34,0,57.04,17.372
82,'2004-02-29T02:57:52',34,0,57.04,17.362
82,'2004-02-29T02:58:19',34,0,57.04,17.362
82,'2004-02-29T02:59:51',34,0,57.04,17.372
82,'2004-02-29T03:00:49',34,0,57.04,17.382
82,'2004-02-29T03:02:52',34,0,57.04,17.362
82,'2004-02-29T03:05:24',34,0,57.04,17.362
82,'2004-02-29T03:05:50',34,0,57.04,17.362
82,'2004-02-29T03:06:51',34,0,57.04,17.342
82,'2004-02-29T03:07:18',34,0,57.04,17.333
82,'2004-02-29T03:08:19',34,0,57.04,17.323
82,'2004-02-29T03:08:48',34,0,57.04,17.333
82,'2004-02-29T03:09:25',34,0,57.04,17.323
