set_id,timestamp,mote_id,has_fault_type,light,temperature
27,'2004-02-29T00:00:19',6,0,114.08,19.498
27,'2004-02-29T00:00:52',6,0,114.08,19.498
27,'2004-02-29T00:04:49',6,0,114.08,19.459
27,'2004-02-29T00:06:18',6,0,114.08,19.449
27,'2004-02-29T00:07:52',6,0,114.08,19.449
27,'2004-02-29T00:11:21',6,0,114.08,19.44
27,'2004-02-29T00:13:18',6,0,114.08,19.43
27,'2004-02-29T00:15:23',6,0,114.08,19.43
27,'2004-02-29T00:16:23',6,0,114.08,19.44
27,'2004-02-29T00:19:21',6,0,114.08,19.43
27,'2004-02-29T00:20:19',6,0,114.08,19.41
27,'2004-02-29T00:21:20',6,0,114.08,19.41
27,'2004-02-29T00:22:21',6,0,114.08,19.391
27,'2004-02-29T00:22:49',6,0,114.08,19.381
27,'2004-02-29T00:23:21',6,0,114.08,19.381
27,'2004-02-29T00:23:52',6,0,114.08,19.371
27,'2004-02-29T00:24:19',6,0,114.08,19.371
27,'2004-02-29T00:24:48',6,0,114.08,19.361
27,'2004-02-29T00:25:19',6,0,114.08,19.361
27,'2004-02-29T00:27:20',6,0,114.08,19.342
27,'2004-02-29T00:29:20',6,0,114.08,19.351
27,'2004-02-29T00:30:19',6,0,114.08,19.342
27,'2004-02-29T00:31:18',6,0,114.08,19.342
27,'2004-02-29T00:32:20',6,0,114.08,19.332
27,'2004-02-29T00:32:50',6,0,114.08,19.342
27,'2004-02-29T00:33:21',6,0,114.08,19.322
27,'2004-02-29T00:33:49',6,0,114.08,19.332
27,'2004-02-29T00:34:49',6,0,114.08,19.322
27,'2004-02-29T00:39:19',6,0,114.08,19.293
27,'2004-02-29T00:40:19',6,0,114.08,19.293
27,'2004-02-29T00:40:49',6,0,114.08,19.283
27,'2004-02-29T00:42:21',6,0,114.08,19.283
27,'2004-02-29T00:42:51',6,0,114.08,19.273
27,'2004-02-29T00:44:24',6,0,114.08,19.263
27,'2004-02-29T00:44:51',6,0,114.08,19.263
27,'2004-02-29T00:45:50',6,0,114.08,19.244
27,'2004-02-29T00:48:22',6,0,114.08,19.195
27,'2004-02-29T00:49:21',6,0,114.08,19.195
27,'2004-02-29T00:50:24',6,0,114.08,19.185
27,'2004-02-29T00:51:21',6,0,114.08,19.175
27,'2004-02-29T00:51:50',6,0,114.08,19.165
27,'2004-02-29T00:52:54',6,0,114.08,19.155
27,'2004-02-29T00:53:22',6,0,114.08,19.146
27,'2004-02-29T00:55:18',6,0,114.08,19.146
27,'2004-02-29T00:55:49',6,0,114.08,19.146
27,'2004-02-29T00:57:49',6,0,114.08,19.126
27,'2004-02-29T00:58:20',6,0,114.08,19.116
27,'2004-02-29T00:59:22',6,0,114.08,19.116
27,'2004-02-29T00:59:48',6,0,114.08,19.106
27,'2004-02-29T01:01:22',6,0,114.08,19.106
27,'2004-02-29T01:02:19',6,0,114.08,19.097
27,'2004-02-29T01:03:50',6,0,114.08,19.087
27,'2004-02-29T01:05:19',6,0,114.08,19.067
27,'2004-02-29T01:07:20',6,0,114.08,19.048
27,'2004-02-29T01:08:19',6,0,114.08,19.028
27,'2004-02-29T01:08:50',6,0,114.08,19.028
27,'2004-02-29T01:10:18',6,0,114.08,18.989
27,'2004-02-29T01:11:22',6,0,114.08,18.999
27,'2004-02-29T01:12:49',6,0,114.08,18.989
27,'2004-02-29T01:13:24',6,0,114.08,18.979
27,'2004-02-29T01:13:53',6,0,114.08,18.979
27,'2004-02-29T01:14:19',6,0,114.08,18.969
27,'2004-02-29T01:14:50',6,0,114.08,18.969
27,'2004-02-29T01:15:22',6,0,114.08,18.989
