set_id,timestamp,mote_id,has_fault_type,light,temperature
3,'2004-02-29T00:00:18',4,0,97.52,19.89
3,'2004-02-29T00:01:23',4,0,97.52,19.89
3,'2004-02-29T00:01:50',4,0,97.52,19.9
3,'2004-02-29T00:02:21',4,0,97.52,19.89
3,'2004-02-29T00:04:22',4,0,97.52,19.89
3,'2004-02-29T00:04:52',4,0,97.52,19.871
3,'2004-02-29T00:05:19',4,0,97.52,19.881
3,'2004-02-29T00:06:50',4,0,97.52,19.871
3,'2004-02-29T00:07:20',4,0,97.52,19.871
3,'2004-02-29T00:08:21',4,0,97.52,19.861
3,'2004-02-29T00:09:48',4,0,97.52,19.861
3,'2004-02-29T00:10:21',4,0,97.52,19.861
3,'2004-02-29T00:11:23',4,0,97.52,19.851
3,'2004-02-29T00:12:18',4,0,97.52,19.861
3,'2004-02-29T00:13:19',4,0,97.52,19.851
3,'2004-02-29T00:14:53',4,0,97.52,19.841
3,'2004-02-29T00:15:53',4,0,97.52,19.841
3,'2004-02-29T00:16:48',4,0,97.52,19.832
3,'2004-02-29T00:17:22',4,0,97.52,19.841
3,'2004-02-29T00:17:53',4,0,97.52,19.841
3,'2004-02-29T00:18:18',4,0,97.52,19.832
3,'2004-02-29T00:19:50',4,0,97.52,19.822
3,'2004-02-29T00:20:50',4,0,97.52,19.812
3,'2004-02-29T00:22:52',4,0,97.52,19.812
3,'2004-02-29T00:23:19',4,0,97.52,19.802
3,'2004-02-29T00:23:49',4,0,97.52,19.802
3,'2004-02-29T00:24:23',4,0,97.52,19.792
3,'2004-02-29T00:24:52',4,0,97.52,19.792
3,'2004-02-29T00:25:18',4,0,97.52,19.792
3,'2004-02-29T00:25:53',4,0,97.52,19.792
3,'2004-02-29T00:26:48',4,0,97.52,19.773
3,'2004-02-29T00:27:19',4,0,97.52,19.773
3,'2004-02-29T00:27:49',4,0,97.52,19.783
3,'2004-02-29T00:28:19',4,0,97.52,19.773
3,'2004-02-29T00:29:20',4,0,97.52,19.773
3,'2004-02-29T00:30:23',4,0,97.52,19.763
3,'2004-02-29T00:30:53',4,0,97.52,19.763
3,'2004-02-29T00:34:19',4,0,97.52,19.753
3,'2004-02-29T00:34:51',4,0,97.52,19.753
3,'2004-02-29T00:36:18',4,0,97.52,19.734
3,'2004-02-29T00:37:20',4,0,97.52,19.743
3,'2004-02-29T00:37:49',4,0,97.52,19.734
3,'2004-02-29T00:38:20',4,0,97.52,19.734
3,'2004-02-29T00:39:18',4,0,97.52,19.714
3,'2004-02-29T00:40:22',4,0,97.52,19.714
3,'2004-02-29T00:40:51',4,0,97.52,19.714
3,'2004-02-29T00:41:19',4,0,97.52,19.714
3,'2004-02-29T00:42:49',4,0,97.52,19.694
3,'2004-02-29T00:43:23',4,0,97.52,19.694
3,'2004-02-29T00:43:50',4,0,97.52,19.694
3,'2004-02-29T00:44:22',4,0,97.52,19.685
3,'2004-02-29T00:45:18',4,0,97.52,19.675
3,'2004-02-29T00:46:18',4,0,97.52,19.655
3,'2004-02-29T00:46:52',4,0,97.52,19.645
3,'2004-02-29T00:47:18',4,0,97.52,19.645
3,'2004-02-29T00:47:48',4,0,97.52,19.655
3,'2004-02-29T00:48:18',4,0,97.52,19.645
3,'2004-02-29T00:48:49',4,0,97.52,19.626
3,'2004-02-29T00:49:19',4,0,97.52,19.626
3,'2004-02-29T00:49:48',4,0,97.52,19.616
3,'2004-02-29T00:50:21',4,0,97.52,19.616
3,'2004-02-29T00:50:50',4,0,97.52,19.616
3,'2004-02-29T00:51:23',4,0,97.52,19.606
3,'2004-02-29T00:51:48',4,0,97.52,19.596
3,'2004-02-29T00:52:22',4,0,97.52,19.616
3,'2004-02-29T00:52:49',4,0,97.52,19.596
3,'2004-02-29T00:53:23',4,0,97.52,19.587
3,'2004-02-29T00:54:48',4,0,97.52,19.567
3,'2004-02-29T00:55:20',4,0,97.52,19.577
3,'2004-02-29T00:55:50',4,0,97.52,19.567
3,'2004-02-29T00:56:50',4,0,97.52,19.577
3,'2004-02-29T00:57:18',4,0,97.52,19.557
3,'2004-02-29T00:58:18',4,0,97.52,19.557
3,'2004-02-29T00:58:49',4,0,97.52,19.557
3,'2004-02-29T00:59:18',4,0,97.52,19.557
3,'2004-02-29T00:59:53',4,0,97.52,19.547
3,'2004-02-29T01:00:52',4,0,97.52,19.538
3,'2004-02-29T01:01:48',4,0,97.52,19.538
3,'2004-02-29T01:02:18',4,0,97.52,19.518
3,'2004-02-29T01:02:48',4,0,97.52,19.528
3,'2004-02-29T01:03:19',4,0,97.52,19.518
3,'2004-02-29T01:03:51',4,0,97.52,19.508
3,'2004-02-29T01:04:19',4,0,97.52,19.508
3,'2004-02-29T01:05:22',4,0,97.52,19.498
3,'2004-02-29T01:05:53',4,0,97.52,19.498
3,'2004-02-29T01:06:19',4,0,97.52,19.489
3,'2004-02-29T01:06:51',4,0,97.52,19.498
3,'2004-02-29T01:07:50',4,0,97.52,19.479
3,'2004-02-29T01:08:18',4,0,97.52,19.459
3,'2004-02-29T01:10:18',4,0,97.52,19.469
3,'2004-02-29T01:11:18',4,0,97.52,19.459
3,'2004-02-29T01:12:18',4,0,97.52,19.44
3,'2004-02-29T01:12:51',4,0,97.52,19.449
3,'2004-02-29T01:13:20',4,0,97.52,19.44
3,'2004-02-29T01:13:54',4,0,97.52,19.43
3,'2004-02-29T01:14:22',4,0,97.52,19.42
3,'2004-02-29T01:14:49',4,0,97.52,19.42
3,'2004-02-29T01:15:19',4,0,97.52,19.42
3,'2004-02-29T01:15:50',4,0,97.52,19.42
3,'2004-02-29T01:16:21',4,0,97.52,19.41
3,'2004-02-29T01:17:55',4,0,97.52,19.41
3,'2004-02-29T01:18:19',4,0,97.52,19.4
3,'2004-02-29T01:18:51',4,0,97.52,19.4
3,'2004-02-29T01:19:21',4,0,97.52,19.4
3,'2004-02-29T01:19:49',4,0,97.52,19.4
3,'2004-02-29T01:20:19',4,0,97.52,19.4
3,'2004-02-29T01:20:51',4,0,97.52,19.4
3,'2004-02-29T01:21:18',4,0,97.52,19.41
3,'2004-02-29T01:21:51',4,0,97.52,19.391
3,'2004-02-29T01:22:23',4,0,97.52,19.4
3,'2004-02-29T01:23:22',4,0,97.52,19.4
3,'2004-02-29T01:24:18',4,0,97.52,19.381
3,'2004-02-29T01:25:21',4,0,97.52,19.381
3,'2004-02-29T01:25:51',4,0,97.52,19.381
3,'2004-02-29T01:27:52',4,0,97.52,19.361
3,'2004-02-29T01:28:18',4,0,97.52,19.361
3,'2004-02-29T01:28:54',4,0,97.52,19.361
3,'2004-02-29T01:30:54',4,0,97.52,19.361
3,'2004-02-29T01:31:23',4,0,97.52,19.361
3,'2004-02-29T01:31:50',4,0,97.52,19.351
3,'2004-02-29T01:32:22',4,0,97.52,19.342
3,'2004-02-29T01:33:50',4,0,97.52,19.332
3,'2004-02-29T01:34:21',4,0,97.52,19.342
3,'2004-02-29T01:34:53',4,0,97.52,19.332
3,'2004-02-29T01:35:18',4,0,97.52,19.332
3,'2004-02-29T01:35:52',4,0,97.52,19.322
3,'2004-02-29T01:36:18',4,0,97.52,19.322
3,'2004-02-29T01:37:20',4,0,97.52,19.302
3,'2004-02-29T01:37:48',4,0,97.52,19.322
3,'2004-02-29T01:39:22',4,0,97.52,19.312
3,'2004-02-29T01:39:52',4,0,97.52,19.312
3,'2004-02-29T01:40:49',4,16,97.52,19.302
3,'2004-02-29T01:42:21',4,16,97.52,19.369
3,'2004-02-29T01:42:50',4,16,97.52,19.417
3,'2004-02-29T01:43:18',4,16,97.52,19.494
3,'2004-02-29T01:43:51',4,16,97.52,19.551
3,'2004-02-29T01:44:23',4,16,97.52,19.618
3,'2004-02-29T01:44:48',4,16,97.52,19.685
3,'2004-02-29T01:45:18',4,16,97.52,19.752
3,'2004-02-29T01:46:22',4,16,97.52,19.829
3,'2004-02-29T01:47:19',4,16,97.52,19.866
3,'2004-02-29T01:47:51',4,16,97.52,19.933
3,'2004-02-29T01:49:20',4,16,97.52,19.991
3,'2004-02-29T01:50:53',4,16,97.52,20.058
3,'2004-02-29T01:51:19',4,16,97.52,20.115
3,'2004-02-29T01:52:51',4,16,97.52,20.172
3,'2004-02-29T01:53:20',4,16,97.52,20.249
3,'2004-02-29T01:53:53',4,16,97.52,20.306
3,'2004-02-29T01:54:23',4,16,97.52,20.363
3,'2004-02-29T01:55:18',4,16,97.52,20.421
3,'2004-02-29T01:55:49',4,16,97.52,20.497
3,'2004-02-29T01:56:52',4,16,97.52,20.555
3,'2004-02-29T01:57:19',4,16,97.52,20.631
3,'2004-02-29T01:58:19',4,16,97.52,20.679
3,'2004-02-29T01:58:53',4,16,97.52,20.746
3,'2004-02-29T01:59:18',4,16,97.52,20.803
3,'2004-02-29T01:59:48',4,16,97.52,20.88
3,'2004-02-29T02:00:23',4,16,97.52,20.947
3,'2004-02-29T02:00:50',4,16,97.52,21.004
3,'2004-02-29T02:01:24',4,16,97.52,21.071
3,'2004-02-29T02:02:51',4,16,97.52,21.128
3,'2004-02-29T02:03:48',4,16,97.52,21.195
3,'2004-02-29T02:04:21',4,16,97.52,21.262
3,'2004-02-29T02:05:19',4,16,97.52,21.32
3,'2004-02-29T02:06:53',4,16,97.52,21.377
3,'2004-02-29T02:07:20',4,16,97.52,21.434
3,'2004-02-29T02:08:23',4,16,97.52,21.511
3,'2004-02-29T02:08:48',4,16,97.52,21.568
3,'2004-02-29T02:09:20',4,16,97.52,21.635
3,'2004-02-29T02:09:54',4,16,97.52,21.692
3,'2004-02-29T02:10:50',4,16,97.52,21.759
3,'2004-02-29T02:11:20',4,16,97.52,21.826
3,'2004-02-29T02:12:52',4,16,97.52,21.894
3,'2004-02-29T02:13:21',4,16,97.52,21.951
3,'2004-02-29T02:13:52',4,16,97.52,22.018
3,'2004-02-29T02:15:18',4,16,97.52,22.075
3,'2004-02-29T02:15:48',4,16,97.52,22.132
3,'2004-02-29T02:16:21',4,16,97.52,22.189
3,'2004-02-29T02:17:19',4,16,97.52,22.276
3,'2004-02-29T02:17:54',4,16,97.52,22.333
3,'2004-02-29T02:18:51',4,16,97.52,22.39
3,'2004-02-29T02:19:52',4,16,97.52,22.438
3,'2004-02-29T02:20:48',4,16,97.52,22.515
3,'2004-02-29T02:21:25',4,16,97.52,22.582
3,'2004-02-29T02:21:48',4,16,97.52,22.649
3,'2004-02-29T02:22:18',4,16,97.52,22.716
3,'2004-02-29T02:22:50',4,16,97.52,22.773
3,'2004-02-29T02:23:53',4,16,97.52,22.84
3,'2004-02-29T02:26:21',4,16,97.52,22.897
3,'2004-02-29T02:26:53',4,16,97.52,22.954
3,'2004-02-29T02:27:23',4,16,97.52,23.012
3,'2004-02-29T02:28:21',4,16,97.52,23.069
3,'2004-02-29T02:29:54',4,16,97.52,23.116
3,'2004-02-29T02:30:22',4,16,97.52,23.183
3,'2004-02-29T02:30:51',4,16,97.52,23.241
3,'2004-02-29T02:31:22',4,16,97.52,23.298
3,'2004-02-29T02:31:48',4,16,97.52,23.375
3,'2004-02-29T02:32:18',4,16,97.52,23.432
3,'2004-02-29T02:32:49',4,16,97.52,23.499
3,'2004-02-29T02:33:19',4,16,97.52,23.566
3,'2004-02-29T02:33:54',4,16,97.52,23.623
3,'2004-02-29T02:34:22',4,16,97.52,23.69
3,'2004-02-29T02:34:49',4,16,97.52,23.767
3,'2004-02-29T02:35:22',4,16,97.52,23.814
3,'2004-02-29T02:36:52',4,16,97.52,23.881
3,'2004-02-29T02:37:48',4,16,97.52,23.948
3,'2004-02-29T02:38:24',4,16,97.52,24.006
3,'2004-02-29T02:38:53',4,16,97.52,24.082
3,'2004-02-29T02:39:22',4,16,97.52,24.15
3,'2004-02-29T02:39:50',4,16,97.52,24.197
3,'2004-02-29T02:40:20',4,16,97.52,24.264
3,'2004-02-29T02:40:52',4,16,97.52,24.331
3,'2004-02-29T02:41:18',4,16,97.52,24.398
3,'2004-02-29T02:42:50',4,16,97.52,24.445
3,'2004-02-29T02:43:25',4,16,97.52,24.512
3,'2004-02-29T02:43:49',4,16,97.52,24.589
3,'2004-02-29T02:44:49',4,16,97.52,24.646
3,'2004-02-29T02:45:22',4,16,97.52,24.714
3,'2004-02-29T02:46:24',4,16,97.52,24.781
